"Dim1","Dim2","Dim3","Dim4","Val"
"battery_2","p12","wint","2044",39.8011646876367
"battery_2","p12","wint","2046",175.444518444292
"battery_2","p12","wint","2048",321.908700964105
"battery_2","p12","wint","2050",321.908700964105
"battery_2","p12","spri","2022",50
"battery_2","p12","spri","2024",50
"battery_2","p12","spri","2026",50
"battery_2","p12","spri","2028",50
"battery_2","p12","spri","2030",50
"battery_2","p12","spri","2032",50
"battery_2","p12","spri","2034",50
"battery_2","p12","spri","2036",50
"battery_2","p12","spri","2044",39.8011646876367
"battery_2","p12","spri","2046",175.444518444292
"battery_2","p12","spri","2048",321.908700964105
"battery_2","p12","spri","2050",321.908700964105
"battery_2","p13","summ","2022",50
"battery_2","p13","summ","2024",50
"battery_2","p13","summ","2026",100
"battery_2","p13","summ","2028",50
"battery_2","p13","summ","2030",99.57
"battery_2","p13","summ","2032",99.545
"battery_2","p13","summ","2034",50
"battery_2","p13","summ","2036",50
"battery_2","p13","summ","2038",263.731016203165
"battery_2","p13","summ","2040",213.877528703165
"battery_2","p13","summ","2042",131.865508101582
"battery_2","p13","summ","2044",290.526519853628
"battery_2","p13","summ","2046",388.219272335221
"battery_2","p13","summ","2048",487.731759835221
"battery_2","p13","summ","2050",459.348279747435
"battery_2","p13","fall","2022",50
"battery_2","p13","fall","2024",50
"battery_2","p13","fall","2026",50
"battery_2","p13","fall","2028",50
"battery_2","p13","fall","2030",50
"battery_2","p13","fall","2032",50
"battery_2","p13","fall","2034",100
"battery_2","p13","fall","2036",100
"battery_2","p13","fall","2038",263.731016203165
"battery_2","p13","fall","2040",263.731016203165
"battery_2","p13","fall","2042",230.174466203165
"battery_2","p13","fall","2044",484.748686827891
"battery_2","p13","fall","2046",679.508179044878
"battery_2","p13","fall","2048",679.508179044878
"battery_2","p13","fall","2050",918.696559494869
"battery_2","p13","wint","2022",50
"battery_2","p13","wint","2024",50
"battery_2","p13","wint","2026",50
"battery_2","p13","wint","2028",50
"battery_2","p13","wint","2030",50
"battery_2","p13","wint","2032",50
"battery_2","p13","wint","2034",50
"battery_2","p13","wint","2036",50
"battery_2","p13","wint","2038",131.865508101582
"battery_2","p13","wint","2040",131.865508101582
"battery_2","p13","wint","2042",131.865508101582
"battery_2","p13","wint","2044",242.374343413946
"battery_2","p13","wint","2046",339.754089522439
"battery_2","p13","wint","2048",339.754089522439
"battery_2","p13","wint","2050",459.348279747435
"battery_2","p13","spri","2022",50
"battery_2","p13","spri","2024",50
"battery_2","p13","spri","2026",50
"battery_2","p13","spri","2028",50
"battery_2","p13","spri","2030",50
"battery_2","p13","spri","2032",50
"battery_2","p13","spri","2034",50
"battery_2","p13","spri","2036",50
"battery_2","p13","spri","2038",131.865508101582
"battery_2","p13","spri","2040",131.865508101582
"battery_2","p13","spri","2042",131.865508101582
"battery_2","p13","spri","2044",242.374343413946
"battery_2","p13","spri","2046",339.754089522439
"battery_2","p13","spri","2048",339.754089522439
"battery_2","p13","spri","2050",459.348279747435
"battery_2","p18","summ","2022",100
"battery_2","p18","summ","2024",100
"battery_2","p18","summ","2026",100
"battery_2","p18","summ","2028",100
"battery_2","p18","summ","2030",100
"battery_2","p18","summ","2032",100
"battery_2","p18","summ","2034",100
"battery_2","p18","summ","2036",100
"battery_2","p18","fall","2022",100
"battery_2","p18","fall","2024",100
"battery_2","p18","fall","2026",100
"battery_2","p18","fall","2028",100
"battery_2","p18","fall","2030",100
"battery_2","p18","fall","2032",100
"battery_2","p18","fall","2034",100
"battery_2","p18","fall","2036",199.38636
"battery_2","p18","wint","2022",100
"battery_2","p18","wint","2024",100
"battery_2","p18","wint","2026",100
"battery_2","p18","wint","2028",100
"battery_2","p18","wint","2030",100
"battery_2","p18","wint","2032",100
"battery_2","p18","wint","2034",100
"battery_2","p18","wint","2036",100
"battery_2","p18","spri","2022",100
"battery_2","p18","spri","2024",100
"battery_2","p18","spri","2026",100
"battery_2","p18","spri","2028",100
"battery_2","p18","spri","2030",100
"battery_2","p18","spri","2032",100
"battery_2","p18","spri","2034",100
"battery_2","p18","spri","2036",100
"battery_2","p21","summ","2046",16.3606190917961
"battery_2","p21","summ","2048",16.3606190917961
"battery_2","p21","summ","2050",16.3606190917961
"battery_2","p21","fall","2046",32.7212381835921
"battery_2","p21","fall","2048",32.7212381835921
"battery_2","p21","fall","2050",32.7212381835921
"battery_2","p21","wint","2046",16.3606190917961
"battery_2","p21","wint","2048",16.3606190917961
"battery_2","p21","wint","2050",16.3606190917961
"battery_2","p21","spri","2046",16.3606190917961
"battery_2","p21","spri","2048",16.3606190917961
"battery_2","p21","spri","2050",16.3606190917961
"battery_2","p23","summ","2022",0.00177078098911039
"battery_2","p23","summ","2024",0.00177078098911039
"battery_2","p23","summ","2026",0.00177078098911039
"battery_2","p23","summ","2028",0.00177078098911039
"battery_2","p23","summ","2030",0.00177078098911039
"battery_2","p23","summ","2032",0.00177078098911039
"battery_2","p23","summ","2034",0.00354156197822078
"battery_2","p23","summ","2036",3.84815546879407
"battery_2","p23","summ","2038",3.84461390681585
"battery_2","p23","summ","2040",3.84461390681585
"battery_2","p23","summ","2042",3.84461390681585
"battery_2","p23","summ","2044",3.84461390681585
"battery_2","p23","summ","2046",3.84461390681585
"battery_2","p23","summ","2048",3.84461390681585
"battery_2","p23","summ","2050",3.84461390681585
"battery_2","p23","fall","2022",0.00177078098911039
"battery_2","p23","fall","2024",0.00177078098911039
"battery_2","p23","fall","2026",0.00177078098911039
"battery_2","p23","fall","2028",0.00177078098911039
"battery_2","p23","fall","2030",0.00177078098911039
"battery_2","p23","fall","2032",0.00177078098911039
"battery_2","p23","fall","2034",0.00177078098911039
"battery_2","p23","fall","2036",0.962038867198518
"battery_2","p23","fall","2038",0.961153476703963
"battery_2","p23","fall","2040",0.961153476703963
"battery_2","p23","fall","2042",0.961153476703963
"battery_2","p23","fall","2044",0.961153476703963
"battery_2","p23","fall","2046",0.961153476703963
"battery_2","p23","fall","2048",1.28025643096968
"battery_2","p23","fall","2050",1.92230695340793
"battery_2","p23","wint","2022",0.00177078098911039
"battery_2","p23","wint","2024",0.00177078098911039
"battery_2","p23","wint","2026",0.00177078098911039
"battery_2","p23","wint","2028",0.00177078098911039
"battery_2","p23","wint","2030",0.00177078098911039
"battery_2","p23","wint","2032",0.00177078098911039
"battery_2","p23","wint","2034",0.00177078098911039
"battery_2","p23","wint","2036",1.92407773439704
"battery_2","p23","wint","2038",1.92230695340793
"battery_2","p23","wint","2040",1.92230695340793
"battery_2","p23","wint","2042",1.92230695340793
"battery_2","p23","wint","2044",1.92230695340793
"battery_2","p23","wint","2046",1.92230695340793
"battery_2","p23","wint","2048",1.92230695340793
"battery_2","p23","wint","2050",1.92230695340793
"battery_2","p23","spri","2022",0.00177078098911039
"battery_2","p23","spri","2024",0.00177078098911039
"battery_2","p23","spri","2026",0.00177078098911039
"battery_2","p23","spri","2028",0.00177078098911039
"battery_2","p23","spri","2030",0.00177078098911039
"battery_2","p23","spri","2032",0.00177078098911039
"battery_2","p23","spri","2034",0.00177078098911039
"battery_2","p23","spri","2036",1.92407773439704
"battery_2","p23","spri","2038",1.92230695340793
"battery_2","p23","spri","2040",1.92230695340793
"battery_2","p23","spri","2042",1.92230695340793
"battery_2","p23","spri","2044",1.92230695340793
"battery_2","p23","spri","2046",1.92230695340793
"battery_2","p23","spri","2048",1.92230695340793
"battery_2","p23","spri","2050",1.92230695340793
"battery_2","p24","summ","2046",3.80697089946703
"battery_2","p24","summ","2048",255.74944104422
"battery_2","p24","summ","2050",255.74944104422
"battery_2","p24","fall","2046",1.90348544973352
"battery_2","p24","fall","2048",85.1645638677253
"battery_2","p24","fall","2050",127.87472052211
"battery_2","p24","wint","2046",1.90348544973352
"battery_2","p24","wint","2048",127.87472052211
"battery_2","p24","wint","2050",127.87472052211
"battery_2","p24","spri","2046",1.90348544973352
"battery_2","p24","spri","2048",127.87472052211
"battery_2","p24","spri","2050",127.87472052211
