"Dim1","Dim2","Dim3","Val"
"upv_6","p29","2022",0.0752884427371794
"upv_6","p29","2024",0.00468794970236336
"upv_6","p29","2026",0.0363707494365827
"upv_6","p29","2028",0.00575743602570221
"upv_6","p29","2030",0.00836634998955358
"upv_6","p29","2032",0.018894354171023
"upv_6","p29","2034",0.0426249812921405
"upv_6","p29","2036",0.0915961492652584
"upv_6","p29","2038",0.113455998218291
"upv_6","p29","2040",0.191425644498251
"upv_6","p29","2042",0.193101370222552
"upv_6","p29","2044",0.209084856554223
"upv_6","p29","2046",0.298842197338609
"upv_6","p29","2048",0.326008018995963
"upv_6","p29","2050",0.31866167880381
"upv_6","p30","2022",0.000820975063762289
"upv_6","p30","2024",0.00185466905920886
"upv_6","p30","2026",0.0219202609555216
"upv_6","p30","2028",0.0626173532585167
"upv_6","p30","2030",0.0436777604594525
"upv_6","p30","2032",0.0316430055806433
"upv_6","p30","2034",0.0195445759054431
"upv_6","p30","2036",0.0380217000635415
"upv_6","p30","2038",0.0757360824371893
"upv_6","p30","2040",0.178395610144321
"upv_6","p30","2042",0.13480248707737
"upv_6","p30","2044",0.198044727920869
"upv_6","p30","2046",0.180972543701131
"upv_6","p30","2048",0.196839456161451
"upv_6","p30","2050",0.249358461373832
"upv_6","p59","2038",0.00495658648829218
"upv_6","p59","2040",0.0316194267543406
"upv_6","p59","2042",0.11047917328307
"upv_6","p59","2044",0.0704728577579166
"upv_6","p59","2046",0.263297900761584
"upv_6","p59","2048",0.289119669839238
"upv_6","p59","2050",0.327776753470376
"upv_7","p10","2030",0.00833682092714619
"upv_7","p10","2032",0.0959730407280267
"upv_7","p10","2038",0.185925170480565
"upv_7","p10","2040",0.332715140487557
"upv_7","p10","2042",0.790716265167372
"upv_7","p10","2044",0.800885794300218
"upv_7","p10","2046",0.209004143705841
"upv_7","p10","2048",0.143735190283635
"upv_7","p10","2050",0.0196510574387531
"upv_7","p11","2040",0.589900434428898
"upv_7","p11","2042",0.58286435034687
"upv_7","p11","2044",0.614431986167336
"upv_7","p11","2046",0.589900434428898
"upv_7","p11","2048",0.852280453875478
"upv_7","p11","2050",0.674635873973386
"upv_7","p28","2022",0.00265074290327784
"upv_7","p28","2024",0.0542852696389753
"upv_7","p28","2026",0.00806095793025891
"upv_7","p28","2028",0.0438641149467177
"upv_7","p28","2030",0.0236246053076283
"upv_7","p28","2032",0.0787586882717831
"upv_7","p28","2034",0.148384857331205
"upv_7","p28","2036",0.144719476136567
"upv_7","p28","2038",0.138090827728735
"upv_7","p28","2040",0.147533600381809
"upv_7","p28","2042",0.167506542653203
"upv_7","p28","2044",0.155767453077408
"upv_7","p28","2046",0.144656919144416
"upv_7","p28","2048",0.183214375874514
"upv_7","p28","2050",0.223830133412865
"upv_7","p31","2022",0.192526902751595
"upv_7","p31","2024",0.108921303488626
"upv_7","p31","2026",0.0738096956588833
"upv_7","p31","2028",0.0849137472070646
"upv_7","p31","2030",0.0889031668544466
"upv_7","p31","2032",0.0313233095258168
"upv_7","p31","2040",0.00245985195483062
"upv_7","p31","2044",0.0892374508770662
"upv_7","p59","2022",0.0546656545656133
"upv_7","p59","2024",0.000106108975838473
"upv_7","p59","2026",0.12583186630722
"upv_7","p59","2028",0.0779669166615244
"upv_7","p59","2030",0.0863689911586472
"upv_7","p59","2032",0.0763152224871703
"upv_7","p59","2034",0.0518939363004642
"upv_7","p59","2036",0.235485609055498
"upv_7","p59","2038",0.380331758013202
"upv_7","p59","2040",0.548820285766729
"upv_7","p59","2042",0.222243217084193
"upv_7","p59","2044",0.620581017162143
"upv_7","p59","2046",0.417159280957584
"upv_7","p59","2048",0.335369784092493
"upv_7","p59","2050",0.248535972393307
"dupv_2","p18","2026",0.164043961134687
"dupv_2","p18","2030",0.059378961401678
"dupv_3","p5","2040",0.168514356945767
"dupv_3","p5","2050",0.101160128845816
"dupv_3","p7","2024",0.000145015839074366
"dupv_3","p7","2034",0.464541679834425
"dupv_3","p7","2036",0.896118679685977
"dupv_3","p7","2038",0.747680683551034
"dupv_3","p7","2040",0.810070054848001
"dupv_3","p7","2042",0.583786045431262
"dupv_3","p7","2044",0.666697454866075
"dupv_3","p7","2046",0.365479165727097
"dupv_3","p7","2048",0.362981888054647
"dupv_3","p18","2024",0.053787008056277
"dupv_3","p18","2026",0.161600125167446
"dupv_3","p18","2030",0.161600125167446
"dupv_4","p5","2040",0.103402617918166
"dupv_4","p5","2042",0.276927637494912
"dupv_4","p5","2044",0.103402617918166
"dupv_4","p6","2024",0.00139707756548137
"dupv_4","p6","2028",4.1503464288392E-5
"dupv_4","p6","2030",0.427931470522305
"dupv_4","p6","2032",-8.79324133123396E-16
"dupv_4","p6","2034",2.42953209957852E-6
"dupv_4","p6","2036",0.00536554384918379
"dupv_4","p6","2038",0.00157871044802509
"dupv_4","p6","2040",2.23226971847064E-15
"dupv_4","p6","2042",0.00194602297071647
"dupv_4","p6","2044",0.0978792862517111
"dupv_4","p6","2046",0.0021990196366074
"dupv_5","p8","2026",6.23109759560406E-16
"dupv_5","p8","2030",0.0541289842796931
"dupv_5","p8","2032",2.92496507789676E-15
"dupv_5","p8","2036",2.50689954049198E-15
"dupv_5","p8","2038",-5.08477356446433E-16
"dupv_5","p8","2040",0.246866341389944
"dupv_5","p8","2042",0.588113431672082
"dupv_5","p8","2044",1.76775887254954E-16
"dupv_5","p8","2046",0.77539543317795
"dupv_5","p13","2014",5.99597890935267E-15
"dupv_5","p13","2016",1.41353881022115E-16
"dupv_5","p13","2024",0.0849887989015169
"dupv_5","p13","2028",9.16425020400345E-15
"dupv_5","p13","2030",0.205056238140048
"dupv_5","p13","2032",0.205056238140047
"dupv_5","p13","2034",0.0954371206428845
"dupv_5","p13","2036",0.812299558106521
"dupv_5","p13","2038",0.897829507788168
