"Dim1","Dim2","Dim3","Dim4","Val"
"p5","p14","AC","2044",157626.88325
"p5","p14","AC","2046",157626.88325
"p5","p14","AC","2048",157626.88325
"p5","p14","AC","2050",157626.88325
"p5","p15","AC","2010",1507780.29048
"p5","p15","AC","2012",1507780.29048
"p5","p15","AC","2014",1507780.29048
"p5","p15","AC","2016",1507780.29048
"p5","p15","AC","2018",1507780.29048
"p5","p15","AC","2020",1507780.29048
"p5","p15","AC","2022",1507780.29048
"p5","p15","AC","2024",1507780.29048
"p5","p15","AC","2026",1507780.29048
"p5","p15","AC","2028",1507780.29048
"p5","p15","AC","2030",1507780.29048
"p5","p15","AC","2032",1507780.29048
"p5","p15","AC","2034",1507780.29048
"p5","p15","AC","2036",1507780.29048
"p5","p15","AC","2038",1507780.29048
"p5","p15","AC","2040",1507780.29048
"p5","p15","AC","2042",1507780.29048
"p5","p15","AC","2044",1507780.29048
"p5","p15","AC","2046",1507780.29048
"p5","p15","AC","2048",1507780.29048
"p5","p15","AC","2050",1507780.29048
"p6","p7","AC","2010",1202993.1396
"p6","p7","AC","2012",1202993.1396
"p6","p7","AC","2014",1202993.1396
"p6","p7","AC","2016",1202993.1396
"p6","p7","AC","2018",1202993.1396
"p6","p7","AC","2020",1202993.1396
"p6","p7","AC","2022",1202993.1396
"p6","p7","AC","2024",1202993.1396
"p6","p7","AC","2026",1202993.1396
"p6","p7","AC","2028",1202993.1396
"p6","p7","AC","2030",1202993.1396
"p6","p7","AC","2032",1202993.1396
"p6","p7","AC","2034",1202993.1396
"p6","p7","AC","2036",1202993.1396
"p6","p7","AC","2038",1202993.1396
"p6","p7","AC","2040",1202993.1396
"p6","p7","AC","2042",1202993.1396
"p6","p7","AC","2044",1202993.1396
"p6","p7","AC","2046",1202993.1396
"p6","p7","AC","2048",1202993.1396
"p6","p7","AC","2050",1202993.1396
"p6","p8","AC","2010",65182.53212
"p6","p8","AC","2012",65182.53212
"p6","p8","AC","2014",65182.53212
"p6","p8","AC","2016",65182.53212
"p6","p8","AC","2018",65182.53212
"p6","p8","AC","2020",65182.53212
"p6","p8","AC","2022",65182.53212
"p6","p8","AC","2024",65182.53212
"p6","p8","AC","2026",65182.53212
"p6","p8","AC","2028",65182.53212
"p6","p8","AC","2030",65182.53212
"p6","p8","AC","2032",65182.53212
"p6","p8","AC","2034",65182.53212
"p6","p8","AC","2036",65182.53212
"p6","p8","AC","2038",65182.53212
"p6","p8","AC","2040",65182.53212
"p6","p8","AC","2042",65182.53212
"p6","p8","AC","2044",69411.7819573518
"p6","p8","AC","2046",70064.4590766946
"p6","p8","AC","2048",70159.9319513381
"p6","p8","AC","2050",70833.8330954907
"p6","p9","AC","2010",2350135.95267
"p6","p9","AC","2012",2350135.95267
"p6","p9","AC","2014",2350135.95267
"p6","p9","AC","2016",2350135.95267
"p6","p9","AC","2018",2350135.95267
"p6","p9","AC","2020",2350135.95267
"p6","p9","AC","2022",2350135.95267
"p6","p9","AC","2024",2350135.95267
"p6","p9","AC","2026",2350135.95267
"p6","p9","AC","2028",2354298.6601818
"p6","p9","AC","2030",2471632.31023425
"p6","p9","AC","2032",2471632.31023425
"p6","p9","AC","2034",2471633.49303133
"p6","p9","AC","2036",2471640.19611286
"p6","p9","AC","2038",2471644.32369535
"p6","p9","AC","2040",2471654.47073001
"p6","p9","AC","2042",2682953.04599832
"p6","p9","AC","2044",3012008.03673193
"p6","p9","AC","2046",3012023.86029208
"p6","p9","AC","2048",3012023.86029208
"p6","p9","AC","2050",3012023.86029208
"p7","p8","AC","2010",37946.82042
"p7","p8","AC","2012",37946.82042
"p7","p8","AC","2014",37946.82042
"p7","p8","AC","2016",37946.82042
"p7","p8","AC","2018",37946.82042
"p7","p8","AC","2020",37946.82042
"p7","p8","AC","2022",37946.82042
"p7","p8","AC","2024",37946.82042
"p7","p8","AC","2026",37946.82042
"p7","p8","AC","2028",37946.82042
"p7","p8","AC","2030",37946.82042
"p7","p8","AC","2032",37946.82042
"p7","p8","AC","2034",37946.82042
"p7","p8","AC","2036",37946.82042
"p7","p8","AC","2038",37946.82042
"p7","p8","AC","2040",37946.82042
"p7","p8","AC","2042",37946.82042
"p7","p8","AC","2044",37946.82042
"p7","p8","AC","2046",37946.82042
"p7","p8","AC","2048",37946.82042
"p7","p8","AC","2050",37946.82042
"p7","p15","AC","2010",164981.9662
"p7","p15","AC","2012",164981.9662
"p7","p15","AC","2014",164981.9662
"p7","p15","AC","2016",164981.9662
"p7","p15","AC","2018",164981.9662
"p7","p15","AC","2020",164981.9662
"p7","p15","AC","2022",164981.9662
"p7","p15","AC","2024",164981.9662
"p7","p15","AC","2026",164981.9662
"p7","p15","AC","2028",164981.9662
"p7","p15","AC","2030",164981.9662
"p7","p15","AC","2032",164982.413194943
"p7","p15","AC","2034",164982.413194943
"p7","p15","AC","2036",164984.001701719
"p7","p15","AC","2038",174115.839303479
"p7","p15","AC","2040",180603.350794299
"p7","p15","AC","2042",187223.293470991
"p7","p15","AC","2044",197953.731771303
"p7","p15","AC","2046",209697.932626918
"p7","p15","AC","2048",218535.9750542
"p7","p15","AC","2050",232498.166571815
"p8","p9","AC","2010",129770.94175
"p8","p9","AC","2012",129770.94175
"p8","p9","AC","2014",129770.94175
"p8","p9","AC","2016",129770.94175
"p8","p9","AC","2018",129770.94175
"p8","p9","AC","2020",129770.94175
"p8","p9","AC","2022",129770.94175
"p8","p9","AC","2024",129770.94175
"p8","p9","AC","2026",129770.94175
"p8","p9","AC","2028",129770.94175
"p8","p9","AC","2030",129770.94175
"p8","p9","AC","2032",129770.94175
"p8","p9","AC","2034",129770.94175
"p8","p9","AC","2036",129770.94175
"p8","p9","AC","2038",129770.94175
"p8","p9","AC","2040",129770.94175
"p8","p9","AC","2042",129770.94175
"p8","p9","AC","2044",129770.94175
"p8","p9","AC","2046",129770.94175
"p8","p9","AC","2048",129770.94175
"p8","p9","AC","2050",129770.94175
"p9","p10","AC","2010",3453860.062325
"p9","p10","AC","2012",3453860.062325
"p9","p10","AC","2014",3453860.062325
"p9","p10","AC","2016",3453860.062325
"p9","p10","AC","2018",3453860.062325
"p9","p10","AC","2020",3453860.062325
"p9","p10","AC","2022",3453860.062325
"p9","p10","AC","2024",3453860.062325
"p9","p10","AC","2026",3453860.062325
"p9","p10","AC","2028",3453860.062325
"p9","p10","AC","2030",3453860.062325
"p9","p10","AC","2032",3453860.062325
"p9","p10","AC","2034",3453860.062325
