"Dim1","Dim2","Val"
"p15","2026",3393.01494363636
"p15","2028",3455.05662363636
"p15","2030",3526.25960636364
"p15","2032",3574.26112818182
"p15","2034",4212.65465683622
"p15","2036",4212.65465683622
"p15","2038",4212.65465683622
"p15","2040",4212.65465683622
"p15","2042",4212.65465683622
"p15","2044",4382.22003351243
"p15","2046",5320.58744675604
"p15","2048",5416.50532622277
"p15","2050",5528.11344596159
"p16","2010",839.2
"p16","2012",1170.7143
"p16","2014",1171.94299818182
"p16","2016",1171.94299818182
"p16","2018",1214.62586090909
"p16","2020",1219.56002090909
"p16","2022",1235.79345818182
"p16","2024",1256.97271636364
"p16","2026",1284.52761090909
"p16","2028",1315.99559636364
"p16","2030",1354.39522272727
"p16","2032",1380.74067
"p16","2034",1401.27993545455
"p16","2036",1401.27993545455
"p16","2038",1401.27993545455
"p16","2040",1401.27993545455
"p16","2042",1559.12991896978
"p16","2044",1560.74882806069
"p16","2046",2131.7371966039
"p16","2048",2131.7371966039
"p16","2050",2138.19174205845
"p17","2010",1932.9
"p17","2012",2065.2
"p17","2014",2067.47272727273
"p17","2016",2068.56363636364
"p17","2018",2070.10909090909
"p17","2020",2071.01818181818
"p17","2022",2154.61818181818
"p17","2024",2162.11636363636
"p17","2026",2243.76581818182
"p17","2028",2254.67781818182
"p17","2030",2273.15927272727
"p17","2032",2293.55781818182
"p17","2034",2313.15418181818
"p17","2036",2317.48581818182
"p17","2038",2321.84145454545
"p17","2040",2326.02327272727
"p17","2042",2329.67563636364
"p17","2044",2333.61672727273
"p17","2046",2337.66472727273
"p17","2048",2342.26618181818
"p17","2050",2348.87563636364
"p18","2010",1000.4104
"p18","2012",1238.8078
"p18","2014",1312.58364727273
"p18","2016",1345.18461272727
"p18","2018",1461.55844363636
"p18","2020",1471.62711636364
"p18","2022",3464.59956181818
"p18","2024",3847.40838012727
"p18","2026",5504.19399449434
"p18","2028",5951.52603803972
"p18","2030",7306.54258729881
"p18","2032",8411.0244525566
"p18","2034",10101.7396609408
"p18","2036",10909.2634568857
"p18","2038",12479.6208143582
"p18","2040",12773.2473792516
"p18","2042",12773.2473792516
"p18","2044",12773.2473792516
"p18","2046",12816.077243911
"p18","2048",13590.0975541296
"p18","2050",15249.379490948
"p19","2010",218
"p19","2012",218
"p19","2014",218
"p19","2016",218
"p19","2018",218.090909090909
"p19","2020",218.090909090909
"p19","2022",218.181818181818
"p19","2024",218.181818181818
"p19","2026",218.363636363636
"p19","2028",219.572321152008
"p19","2030",219.931833519609
"p19","2032",220.38225497812
"p19","2034",220.923661897836
"p19","2036",221.010523363006
"p19","2038",221.188293919086
"p19","2040",221.275231754554
"p19","2042",221.362169590021
"p19","2044",221.458671061177
"p19","2046",221.545608896645
"p19","2048",221.63262310241
"p19","2050",221.719637308174
"p20","2010",2579
"p20","2012",2639
"p20","2014",2648.55781818182
"p20","2016",2648.55781818182
"p20","2018",2648.55781818182
"p20","2020",2648.55781818182
"p20","2022",2648.55781818182
"p20","2024",2648.55781818182
"p20","2026",2835.9091231192
"p20","2028",2860.08425680919
"p20","2030",2860.08425680919
"p20","2032",2919.99145654125
"p20","2034",3135.5633120705
"p20","2036",3135.5633120705
"p20","2038",3176.7539473386
"p20","2040",3176.7539473386
"p20","2042",3176.7539473386
"p20","2044",3201.79815349754
"p20","2046",3201.79815349754
"p20","2048",3264.23094999344
"p20","2050",3526.69298683009
"p21","2010",3077.2
"p21","2012",3077.2
"p21","2014",3077.29090909091
"p21","2016",3077.65454545454
"p21","2018",3170.29090909091
"p21","2020",3170.29090909091
"p21","2022",4051.94269090909
"p21","2024",10146.9645372
"p21","2026",10146.9645372
"p21","2028",10146.9645372
"p21","2030",10241.6933474946
"p21","2032",10299.5366514408
"p21","2034",10299.5366514408
"p21","2036",10374.9608026275
"p21","2038",10621.0594150857
"p21","2040",10652.8815773325
"p21","2042",10743.4706769155
"p21","2044",10750.6489469185
"p21","2046",10750.6489469185
"p21","2048",10750.6489469185
"p21","2050",10750.6489469185
"p22","2010",15
"p22","2012",15
"p22","2014",15
"p22","2016",15
"p22","2018",15.0909090909091
"p22","2020",15.1818181818182
"p22","2022",15.2727272727273
"p22","2024",15.2727272727273
"p22","2026",15.2727272727273
"p22","2028",15.2727272727273
"p22","2030",15.2727272727273
"p22","2032",21.1867824967339
"p22","2034",41.0904742444988
"p22","2036",66.0044846990442
"p22","2038",66.6408483354079
"p22","2040",81.5018570421885
"p22","2042",104.561749769461
"p22","2044",118.654126587643
"p22","2046",140.730606587643
"p22","2048",162.255860678552
"p22","2050",184.202497042188
"p23","2010",844.5
"p23","2012",1234.5
"p23","2014",1234.5
"p23","2016",1234.5
"p23","2018",1234.5
"p23","2020",1234.5
"p23","2022",1234.5
"p23","2024",1234.5
"p23","2026",1483.76797788675
"p23","2028",1535.09164831016
"p23","2030",1535.09164831016
"p23","2032",1568.09005702952
"p23","2034",1580.29448082192
"p23","2036",1580.29448082192
"p23","2038",1625.62858686056
"p23","2040",2102.00931474307
"p23","2042",2102.00931474307
"p23","2044",2102.00931474307
"p23","2046",2102.00931474307
"p23","2048",2102.00931474307
"p23","2050",2120.6007430754
"p24","2010",3811
"p24","2012",3811
"p24","2014",3936.32301818182
"p24","2016",4014.94744545455
"p24","2018",4014.94744545455
"p24","2020",4848.7323
"p24","2022",13589.32754
"p24","2024",13589.32754
"p24","2026",16616.5492669526
"p24","2028",18466.0869778327
"p24","2030",19465.2363646042
"p24","2032",19465.2363646042
"p24","2034",19834.2054167014
"p24","2036",21065.8046984215
"p24","2038",21220.5333377045
"p24","2040",21220.5333377045
"p24","2042",21220.5333377045
"p24","2044",21382.4070217956
"p24","2046",21382.4070217956
"p24","2048",21382.4070217956
"p24","2050",21571.2583272151
"p25","2010",6659
"p25","2012",6753.2919
"p25","2014",7434.89661818182
"p25","2016",8304.34733090909
"p25","2018",8432.62812636364
"p25","2020",8751.87400727273
"p25","2022",9409.39789727273
"p25","2024",9409.39789727273
"p25","2026",9409.39789727273
"p25","2028",9409.39789727273
"p25","2030",9409.39789727273
"p25","2032",9488.35808664832
"p25","2034",9517.93281955368
"p25","2036",9517.93281955368
"p25","2038",14611.9313318782
"p25","2040",18074.268522752
"p25","2042",18074.268522752
"p25","2044",18074.268522752
"p25","2046",18715.2595234965
"p25","2048",19939.8324168362
"p25","2050",20233.7990392987
"p26","2010",652.2
"p26","2012",652.2
"p26","2014",652.418181818182
"p26","2016",665.436363636364
"p26","2018",671.981818181818
"p26","2020",731.4
"p26","2022",738.318087092631
"p26","2024",746.797270791877
"p26","2026",756.561880597662
"p26","2028",763.51873166948
"p26","2030",895.110834115511
"p26","2032",897.388616305306
"p26","2034",897.388616305306
"p26","2036",897.388616305306
"p26","2038",897.388616305306
"p26","2040",897.388616305306
"p26","2042",897.388616305306
"p26","2044",897.388616305306
"p26","2046",899.198243295862
"p26","2048",899.198243295862
"p26","2050",899.198243295862
"p27","2010",2504.86363636364
"p27","2012",2536.54545454545
"p27","2014",2544.52627272727
"p27","2016",2575.09205909091
"p27","2018",2655.09465909091
"p27","2020",3004.69131090909
"p27","2022",3004.96372727273
"p27","2024",3695.84115725159
"p27","2026",4310.28662233122
"p27","2028",4645.77515009994
"p27","2030",5114.66213919711
"p27","2032",5360.3983488166
"p27","2034",5461.8010597194
"p27","2036",5598.30833512996
"p27","2038",5714.43941762052
"p27","2040",5935.74661356233
"p27","2042",6094.92786281931
"p27","2044",6299.87614522097
"p27","2046",7175.20258176347
"p27","2048",8365.26179560313
"p27","2050",9003.03871280849
"p28","2010",20928.0818181818
"p28","2012",22350.7267327273
"p28","2014",22993.9289990909
"p28","2016",23432.3720427273
"p28","2018",23432.3720427273
"p28","2020",23432.3720427273
"p28","2022",23432.3720427273
"p28","2024",31195.5476110078
"p28","2026",32261.9553497398
"p28","2028",34824.9210769184
"p28","2030",34824.9210769184
"p28","2032",35837.0827287907
"p28","2034",36217.9952005288
"p28","2036",36287.4100805026
"p28","2038",36287.4100805026
"p28","2040",36569.1957716397
"p28","2042",36569.1957716397
"p28","2044",36569.1957716397
"p28","2046",36604.9855119059
"p28","2048",37269.7438249558
"p28","2050",39672.1713512149
"p29","2010",2387.2
"p29","2012",2387.2
"p29","2014",2396.34545454545
"p29","2016",2399.22925454545
"p29","2018",2402.93372636364
"p29","2020",2403.09357363636
"p29","2022",2403.34682
"p29","2024",2404.60089636364
"p29","2026",2604.95498874738
"p29","2028",2775.37648178941
"p29","2030",2830.72846016451
"p29","2032",2830.72846016451
"p29","2034",2830.72846016451
"p29","2036",2830.72846016451
"p29","2038",2830.72846016451
"p29","2040",2830.72846016451
"p29","2042",2830.72846016451
"p29","2044",2830.72846016451
"p29","2046",2830.72846016451
"p29","2048",2830.72846016451
"p29","2050",2830.72846016451
"p30","2010",769.924163509119
"p30","2012",853.067490781846
"p30","2014",992.884302600028
"p30","2016",1101.03755805457
"p30","2018",1220.85342260003
"p30","2020",1254.09165239534
"p30","2022",2133.18352670909
"p30","2024",2175.82137034545
"p30","2026",2435.9019248058
"p30","2028",3317.53198451962
"p30","2030",4790.66124416448
"p30","2032",5987.32460932768
"p30","2034",6173.55956401036
"p30","2036",6658.75062181879
"p30","2038",7256.9532625392
"p30","2040",9386.80658603685
"p30","2042",9958.499912482
"p30","2044",10808.6149947451
"p30","2046",11128.7404238424
"p30","2048",11506.4504824221
"p30","2050",14505.9361883527
"p31","2010",6474.03636363636
"p31","2012",6556.77318545455
"p31","2014",6556.77318545455
"p31","2016",6556.77318545455
"p31","2018",6556.77318545455
"p31","2020",6556.77318545455
"p31","2022",9994.12278033977
"p31","2024",16238.7702786968
"p31","2026",16821.073121471
"p31","2028",17738.593753777
"p31","2030",18227.9588502158
"p31","2032",18227.9588502158
"p31","2034",18933.3156256414
"p31","2036",19552.7761576341
"p31","2038",19743.9614429889
"p31","2040",19743.9614429889
"p31","2042",22017.5943149019
"p31","2044",22017.5943149019
"p31","2046",22024.5068851994
"p31","2048",22458.5218820167
"p31","2050",23512.7659305658
"p32","2010",137.6
"p32","2012",137.6
"p32","2014",137.6
"p32","2016",137.6
"p32","2018",137.6
"p32","2020",233.409090909091
"p32","2022",235.668372727273
"p32","2024",235.668372727273
"p32","2026",235.668372727273
"p32","2028",235.668372727273
"p32","2030",235.668372727273
"p32","2032",235.668372727273
"p32","2034",235.668372727273
"p32","2036",235.668372727273
"p32","2038",339.297028718317
"p32","2040",459.860135010661
"p32","2042",459.860135010661
"p32","2044",627.228100882045
"p32","2046",759.897437569661
"p32","2048",801.233373732705
"p32","2050",1010.93654781273
"p33","2010",9656.1
"p33","2012",9887.62376363636
"p33","2014",9887.62376363636
"p33","2016",10294.1078790909
"p33","2018",10318.2612472727
"p33","2020",10565.2261609091
"p33","2022",11085.33664
"p33","2024",11085.33664
"p33","2026",11085.33664
"p33","2028",11085.33664
"p33","2030",13182.1466908849
"p33","2032",14057.1164752941
"p33","2034",14835.857234099
"p33","2036",18443.369184774
"p33","2038",18443.369184774
"p33","2040",18629.0733052095
"p33","2042",18629.0733052095
"p33","2044",18747.7956131607
"p33","2046",18747.7956131607
"p33","2048",18853.1185756004
"p33","2050",18853.1185756004
"p34","2010",3898.41818181818
"p34","2012",5023.64950909091
"p34","2014",5201.28086363636
"p34","2016",5899.43241
"p34","2018",6619.62604090909
"p34","2020",7463.66402727273
"p34","2022",7463.66402727273
"p34","2024",10654.6346199926
"p34","2026",12160.582007192
"p34","2028",13384.688145861
"p34","2030",14161.3610370419
"p34","2032",14421.6402191643
"p34","2034",14562.6169116433
"p34","2036",16507.5493311662
"p34","2038",16507.5493311662
"p34","2040",16507.5493311662
"p34","2042",16507.5493311662
"p34","2044",17512.2034231448
"p34","2046",17609.6089611408
"p34","2048",17609.6089611408
"p34","2050",17609.6089611408
"p59","2010",671.181818181818
"p59","2012",800.090909090909
"p59","2014",811.390909090909
"p59","2016",1093.79216363636
"p59","2018",1093.79216363636
"p59","2020",1093.79216363636
"p59","2022",1093.79216363636
"p59","2024",1140.56228181716
"p59","2026",1392.23303761149
"p59","2028",1858.5795705896
"p59","2030",2365.69636034157
"p59","2032",3027.01897742192
"p59","2034",3203.36095734149
"p59","2036",4061.20065207255
"p59","2038",4355.42378748312
"p59","2040",5118.92868028177
"p59","2042",5118.92868028177
"p59","2044",5352.52350457307
"p59","2046",6216.24304186156
"p59","2048",6259.72316253985
"p59","2050",7396.99139383883
