"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"battery_2","new29","p25","2046","IN",137046.796742704
"battery_2","new29","p25","2046","out",116475.727607593
"battery_2","new29","p25","2048","IN",111565.696321487
"battery_2","new29","p25","2048","out",94830.8418732638
"battery_2","new29","p25","2050","IN",114850.94834669
"battery_2","new29","p25","2050","out",97582.7850333922
"battery_2","new29","p30","2046","IN",317177.388013437
"battery_2","new29","p30","2046","out",269600.779811421
"battery_2","new29","p30","2048","IN",348222.100091373
"battery_2","new29","p30","2048","out",295907.808269348
"battery_2","new29","p30","2050","IN",365847.266513354
"battery_2","new29","p30","2050","out",310917.117216896
"battery_2","new31","p8","2048","IN",14662.6944264599
"battery_2","new31","p8","2048","out",12463.2902624909
"battery_2","new31","p8","2050","IN",9448.64054355078
"battery_2","new31","p8","2050","out",8027.29356999162
"battery_2","new31","p9","2048","IN",1529325.59687727
"battery_2","new31","p9","2048","out",1299421.71859941
"battery_2","new31","p9","2050","IN",1309666.80067926
"battery_2","new31","p9","2050","out",1111878.72004527
"battery_2","new31","p10","2048","IN",3494331.60626399
"battery_2","new31","p10","2048","out",2968702.40410613
"battery_2","new31","p10","2050","IN",3343100.92097303
"battery_2","new31","p10","2050","out",2837901.35836727
"battery_2","new31","p12","2048","IN",672390.668665793
"battery_2","new31","p12","2048","out",570932.452330688
"battery_2","new31","p12","2050","IN",594568.495620071
"battery_2","new31","p12","2050","out",504783.605241825
"battery_2","new31","p24","2048","IN",199234.157730926
"battery_2","new31","p24","2048","out",167946.3986786
"battery_2","new31","p24","2050","IN",212665.979202901
"battery_2","new31","p24","2050","out",178895.835684504
"battery_2","new31","p25","2048","IN",1161.41422471351
"battery_2","new31","p25","2048","out",987.202091006487
"battery_2","new31","p25","2050","IN",1097.5759738545
"battery_2","new31","p25","2050","out",931.499389529282
"battery_2","new31","p29","2048","IN",6571.88990107955
"battery_2","new31","p29","2048","out",5586.10641591762
"battery_2","new31","p29","2050","IN",9547.82255235552
"battery_2","new31","p29","2050","out",8097.94383429295
"battery_2","new31","p33","2048","IN",5182.19990081358
"battery_2","new31","p33","2048","out",4382.74155305
"battery_2","new31","p33","2050","IN",5080.52951432262
"battery_2","new31","p33","2050","out",4298.7123559
"battery_2","new31","p34","2048","IN",123291.931010672
"battery_2","new31","p34","2048","out",104610.966835226
"battery_2","new31","p34","2050","IN",85971.5096243761
"battery_2","new31","p34","2050","out",72800.1200275918
"battery_2","new33","p8","2050","IN",7405.23938544366
"battery_2","new33","p8","2050","out",6294.45347762712
"battery_2","new33","p9","2050","IN",539467.0542293
"battery_2","new33","p9","2050","out",458546.996094905
"battery_2","new33","p13","2050","IN",505801.024567435
"battery_2","new33","p13","2050","out",429930.870882319
"battery_2","new33","p25","2050","IN",133269.179916098
"battery_2","new33","p25","2050","out",113278.802928683
"battery_4","new1","p9","2014","IN",722.251204791727
"battery_4","new1","p9","2014","out",235.2
"battery_4","new1","p9","2016","IN",722.61653921503
"battery_4","new1","p9","2016","out",235.2
"battery_4","new1","p9","2018","IN",726.282961006191
"battery_4","new1","p9","2018","out",235.2
"battery_4","new1","p9","2020","IN",725.82320939804
"battery_4","new1","p9","2020","out",235.2
"battery_4","new1","p9","2022","IN",305.742657456555
"battery_4","new1","p9","2022","out",235.2
"battery_4","new1","p9","2024","IN",592.705502851519
"battery_4","new1","p9","2024","out",422.28
"battery_4","new1","p9","2026","IN",4845.69842216244
"battery_4","new1","p9","2026","out",4094.28
"battery_4","new1","p9","2028","IN",2998.34298545772
"battery_4","new1","p9","2028","out",2475.70155
"battery_4","new1","p10","2012","IN",120.983179931795
"battery_4","new1","p10","2012","out",39.2
"battery_4","new1","p10","2014","IN",120.354061216208
"battery_4","new1","p10","2014","out",39.2
"battery_4","new1","p10","2016","IN",11066.9770018314
"battery_4","new1","p10","2016","out",3602.48
"battery_4","new1","p10","2018","IN",9434.45968991276
"battery_4","new1","p10","2020","IN",15070.041769184
"battery_4","new1","p10","2020","out",4907.84
"battery_4","new1","p10","2022","IN",7705.47407556685
"battery_4","new1","p10","2022","out",5291.84568329243
"battery_4","new1","p10","2024","IN",215644.182964805
"battery_4","new1","p10","2024","out",182792
"battery_4","new1","p10","2026","IN",184883.56443521
"battery_4","new1","p10","2026","out",155683.179076946
"battery_4","new1","p10","2028","IN",223308.42791817
"battery_4","new1","p10","2028","out",189689.55462
"battery_4","new1","p10","2030","IN",223164.181905882
"battery_4","new1","p10","2030","out",189689.55462
"battery_4","new1","p10","2032","IN",71004.7360588235
"battery_4","new1","p10","2032","out",60354.02565
"battery_4","new1","p11","2012","IN",120.983179931795
"battery_4","new1","p11","2012","out",39.2
"battery_4","new1","p11","2014","IN",361.062183648625
"battery_4","new1","p11","2014","out",117.6
"battery_4","new1","p11","2016","IN",481.696496271224
"battery_4","new1","p11","2016","out",156.8
"battery_4","new1","p11","2018","IN",10102.0393347542
"battery_4","new1","p11","2018","out",3273.2
"battery_4","new1","p11","2020","IN",9594.99778414076
"battery_4","new1","p11","2020","out",3273.2
"battery_4","new1","p11","2022","IN",32667.7754131301
"battery_4","new1","p11","2022","out",27620.6440266227
"battery_4","new1","p11","2024","IN",131613.427546735
"battery_4","new1","p11","2024","out",111387.965502747
"battery_4","new1","p11","2026","IN",132960.479046277
"battery_4","new1","p11","2026","out",112594.18666433
"battery_4","new1","p11","2028","IN",135651.888032855
"battery_4","new1","p11","2028","out",115183.758955054
"battery_4","new1","p11","2030","IN",148633.443537815
"battery_4","new1","p11","2030","out",126302.913497297
"battery_4","new1","p11","2032","IN",151731.620164722
"battery_4","new1","p11","2032","out",128971.877140014
"battery_4","new3","p9","2020","IN",120.970534899673
"battery_4","new3","p9","2020","out",39.2
"battery_4","new3","p9","2022","IN",333.199529411765
"battery_4","new3","p9","2022","out",283.2
"battery_4","new3","p9","2024","IN",26.1110495877893
"battery_4","new3","p9","2026","IN",445.767468915873
"battery_4","new3","p9","2026","out",368
"battery_4","new3","p9","2028","IN",576.241565222133
"battery_4","new3","p9","2028","out",482.996925
"battery_4","new3","p9","2030","IN",944.689153941731
"battery_4","new3","p9","2030","out",788.271391891892
"battery_4","new3","p9","2032","IN",1537.31446757108
"battery_4","new3","p9","2032","out",1301.30191081081
"battery_4","new3","p9","2034","IN",1260.239462463
"battery_4","new3","p9","2034","out",1057.84244864865
"battery_4","new3","p10","2020","IN",2407.35491520511
"battery_4","new3","p10","2020","out",784
"battery_4","new3","p10","2022","IN",1841.3911626398
"battery_4","new3","p10","2022","out",1385.24221
"battery_4","new3","p10","2024","IN",34443.3065262064
"battery_4","new3","p10","2024","out",29200
"battery_4","new3","p10","2026","IN",23644.2203167997
"battery_4","new3","p10","2026","out",19713.422
"battery_4","new3","p10","2028","IN",22949.1208210803
"battery_4","new3","p10","2028","out",19191.4950594936
"battery_4","new3","p10","2030","IN",35936.2611764706
"battery_4","new3","p10","2030","out",30545.822
"battery_4","new3","p10","2032","IN",42645.8791224165
"battery_4","new3","p10","2032","out",36248.664054054
"battery_4","new3","p10","2034","IN",50773.3668080557
"battery_4","new3","p10","2034","out",43148.3237972973
"battery_4","new3","p11","2020","IN",30332.6719315845
"battery_4","new3","p11","2020","out",9878.4
"battery_4","new3","p11","2022","IN",139718.390504337
"battery_4","new3","p11","2022","out",118151.816344925
"battery_4","new3","p11","2024","IN",433792.166402063
"battery_4","new3","p11","2024","out",368428.844
"battery_4","new3","p11","2026","IN",421569.380916121
"battery_4","new3","p11","2026","out",357540.524594551
"battery_4","new3","p11","2028","IN",431099.736897475
"battery_4","new3","p11","2028","out",365887.651673121
"battery_4","new3","p11","2030","IN",477663.402637298
"battery_4","new3","p11","2030","out",405241.552341014
"battery_4","new3","p11","2032","IN",528449.322860766
"battery_4","new3","p11","2032","out",448008.969020153
"battery_4","new3","p11","2034","IN",631694.461949949
"battery_4","new3","p11","2034","out",536659.775029583
"battery_4","new5","p9","2022","IN",287453.49347934
"battery_4","new5","p9","2022","out",222248.570771182
"battery_4","new5","p9","2024","IN",312307.722118754
"battery_4","new5","p9","2024","out",229906.995978507
"battery_4","new5","p9","2026","IN",1114272.82370978
"battery_4","new5","p9","2026","out",931344.686251174
"battery_4","new5","p9","2028","IN",1329980.02985108
"battery_4","new5","p9","2028","out",1116709.02185678
"battery_4","new5","p9","2030","IN",1680244.44303306
"battery_4","new5","p9","2030","out",1410343.49677462
"battery_4","new5","p9","2032","IN",2213400.38231643
"battery_4","new5","p9","2032","out",1877660.83736013
"battery_4","new5","p9","2034","IN",2242533.11691509
"battery_4","new5","p9","2034","out",1901667.9546784
"battery_4","new5","p9","2036","IN",2322031.364589
"battery_4","new5","p9","2036","out",1971039.09483909
"battery_4","new5","p10","2022","IN",675474.609690034
"battery_4","new5","p10","2022","out",559076.452816967
"battery_4","new5","p10","2024","IN",1367828.56808098
"battery_4","new5","p10","2024","out",1157425.8824993
"battery_4","new5","p10","2026","IN",1463400.30591631
"battery_4","new5","p10","2026","out",1239451.03144512
"battery_4","new5","p10","2028","IN",1421612.08980744
"battery_4","new5","p10","2028","out",1205989.82933446
"battery_4","new5","p10","2030","IN",1592563.27901149
"battery_4","new5","p10","2030","out",1353678.78715977
"battery_4","new5","p10","2032","IN",1908958.80110291
"battery_4","new5","p10","2032","out",1622613.7572981
"battery_4","new5","p10","2034","IN",1983689.58146592
"battery_4","new5","p10","2034","out",1682654.82174379
"battery_4","new5","p10","2036","IN",1793306.22701554
"battery_4","new5","p10","2036","out",1523963.48852562
"battery_4","new5","p11","2022","IN",88416.4645143043
"battery_4","new5","p11","2022","out",74603.1139420084
"battery_4","new5","p11","2024","IN",164913.215552967
"battery_4","new5","p11","2024","out",140160
"battery_4","new5","p11","2026","IN",164910.827942807
"battery_4","new5","p11","2026","out",140160
"battery_4","new5","p11","2028","IN",149777.826862809
"battery_4","new5","p11","2028","out",126765.218566914
"battery_4","new5","p11","2030","IN",179236.642187599
"battery_4","new5","p11","2030","out",152351.145859459
"battery_4","new5","p11","2032","IN",177533.141647059
"battery_4","new5","p11","2032","out",150903.1704
"battery_4","new5","p11","2034","IN",202715.214084073
"battery_4","new5","p11","2034","out",172264.549621622
"battery_4","new5","p11","2036","IN",198513.524350969
"battery_4","new5","p11","2036","out",168258.612879036
"battery_4","new5","p26","2022","IN",383.148367801272
"battery_4","new5","p26","2022","out",325.674404981081
"battery_4","new5","p26","2024","IN",6.60368462097337
"battery_4","new5","p26","2026","IN",42.3223070273138
"battery_4","new5","p26","2026","out",32.062
"battery_4","new5","p26","2028","IN",89.7038772334512
"battery_4","new5","p26","2028","out",72.8155740108108
"battery_4","new5","p26","2030","IN",42.8057687749567
"battery_4","new5","p26","2030","out",32.062
"battery_4","new5","p26","2032","IN",116.995373205074
"battery_4","new5","p26","2032","out",96.8730041877323
"battery_4","new5","p26","2034","IN",161.230910746205
"battery_4","new5","p26","2034","out",136.697407931081
"battery_4","new5","p26","2036","IN",62.8232715579481
"battery_4","new5","p26","2036","out",49.5986558493043
"battery_4","new7","p2","2024","IN",28753.6332117121
"battery_4","new7","p2","2024","out",24325.3120195273
"battery_4","new7","p2","2026","IN",3837.09241488319
"battery_4","new7","p2","2026","out",2909.22639014675
"battery_4","new7","p2","2028","IN",4271.00190435245
"battery_4","new7","p2","2028","out",3254.90659053094
"battery_4","new7","p2","2030","IN",5022.69992865831
"battery_4","new7","p2","2030","out",3891.68061092264
"battery_4","new7","p2","2032","IN",7528.04504793877
"battery_4","new7","p2","2032","out",6077.39877031193
"battery_4","new7","p2","2034","IN",5818.94498715809
"battery_4","new7","p2","2034","out",4606.02124348297
"battery_4","new7","p2","2036","IN",2447.37758004747
"battery_4","new7","p2","2036","out",1622.30046550608
"battery_4","new7","p2","2038","IN",1892.11688471402
"battery_4","new7","p2","2038","out",1134.81162457279
"battery_4","new7","p6","2024","IN",58.0074450040394
"battery_4","new7","p6","2024","out",47.7618585298912
"battery_4","new7","p6","2026","IN",18.7828685767834
"battery_4","new7","p6","2026","out",14.2324
"battery_4","new7","p6","2028","IN",18.7801656106163
"battery_4","new7","p6","2028","out",14.2324
"battery_4","new7","p6","2030","IN",20.3345994144019
"battery_4","new7","p6","2030","out",15.9450702787957
"battery_4","new7","p6","2032","IN",43.7852534898904
"battery_4","new7","p6","2032","out",36.0488002226154
"battery_4","new7","p6","2034","IN",27.8203558022252
"battery_4","new7","p6","2034","out",22.0169643038375
"battery_4","new7","p6","2036","IN",31.6104958218138
"battery_4","new7","p6","2036","out",26.3718065913453
"battery_4","new7","p6","2038","IN",31.2978456114247
"battery_4","new7","p6","2038","out",26.4396277413896
"battery_4","new7","p7","2024","IN",731.773860908006
"battery_4","new7","p7","2024","out",615.390981222419
"battery_4","new7","p7","2026","IN",134.741061526517
"battery_4","new7","p7","2026","out",102.075435346072
"battery_4","new7","p7","2028","IN",134.550191133179
"battery_4","new7","p7","2028","out",102.075435346072
"battery_4","new7","p7","2030","IN",133.185925030462
"battery_4","new7","p7","2030","out",102.075435346072
"battery_4","new7","p7","2032","IN",324.242381819827
"battery_4","new7","p7","2032","out",267.782999883984
"battery_4","new7","p7","2034","IN",147.685645332973
"battery_4","new7","p7","2034","out",114.358786313748
"battery_4","new7","p7","2036","IN",321.741668253363
"battery_4","new7","p7","2036","out",272.37246771027
"battery_4","new7","p7","2038","IN",342.635864732624
"battery_4","new7","p7","2038","out",290.982870158822
"battery_4","new7","p8","2024","IN",16396.4752578752
"battery_4","new7","p8","2024","out",13713.9358047505
"battery_4","new7","p8","2026","IN",3851.93584898527
"battery_4","new7","p8","2026","out",2923.06725756013
"battery_4","new7","p8","2028","IN",4208.23945604289
"battery_4","new7","p8","2028","out",3276.26336740707
"battery_4","new7","p8","2030","IN",5588.48567108313
"battery_4","new7","p8","2030","out",4444.67298751204
"battery_4","new7","p8","2032","IN",5258.61731641425
"battery_4","new7","p8","2032","out",4199.32814519094
"battery_4","new7","p8","2034","IN",9337.5626555121
"battery_4","new7","p8","2034","out",7814.33662128702
"battery_4","new7","p8","2036","IN",4840.01641016873
"battery_4","new7","p8","2036","out",4023.59874590363
"battery_4","new7","p8","2038","IN",6462.78977396914
"battery_4","new7","p8","2038","out",5489.73655943816
"battery_4","new7","p9","2024","IN",526510.432540334
"battery_4","new7","p9","2024","out",447533.867659284
"battery_4","new7","p9","2026","IN",340723.890426806
"battery_4","new7","p9","2026","out",288574.999954477
"battery_4","new7","p9","2028","IN",341852.103496742
"battery_4","new7","p9","2028","out",289508.664165908
"battery_4","new7","p9","2030","IN",354034.410447248
"battery_4","new7","p9","2030","out",297811.390743961
"battery_4","new7","p9","2032","IN",385418.007678401
"battery_4","new7","p9","2032","out",327109.903603298
"battery_4","new7","p9","2034","IN",363116.52251226
"battery_4","new7","p9","2034","out",307421.757354013
"battery_4","new7","p9","2036","IN",312733.713449405
"battery_4","new7","p9","2036","out",263528.808709804
"battery_4","new7","p9","2038","IN",346408.915683681
"battery_4","new7","p9","2038","out",291706.862586692
"battery_4","new7","p10","2024","IN",3312525.06972055
"battery_4","new7","p10","2024","out",2814161.80826251
"battery_4","new7","p10","2026","IN",2409855.48896869
"battery_4","new7","p10","2026","out",2044359.62672814
"battery_4","new7","p10","2028","IN",2430335.39448894
"battery_4","new7","p10","2028","out",2059583.50220213
"battery_4","new7","p10","2030","IN",2928505.81872696
"battery_4","new7","p10","2030","out",2485726.88511802
"battery_4","new7","p10","2032","IN",3241293.27608885
"battery_4","new7","p10","2032","out",2755099.28467552
"battery_4","new7","p10","2034","IN",3702878.37690414
"battery_4","new7","p10","2034","out",3147446.62036852
"battery_4","new7","p10","2036","IN",3275998.67268608
"battery_4","new7","p10","2036","out",2784583.56194347
"battery_4","new7","p10","2038","IN",2960559.97845108
"battery_4","new7","p10","2038","out",2514752.2048111
"battery_4","new7","p12","2024","IN",216794.688992466
"battery_4","new7","p12","2024","out",181418.153215199
"battery_4","new7","p12","2026","IN",78297.7440074614
"battery_4","new7","p12","2026","out",62073.0795640865
"battery_4","new7","p12","2028","IN",108823.622217391
"battery_4","new7","p12","2028","out",89893.2004546042
"battery_4","new7","p12","2030","IN",110455.841530738
"battery_4","new7","p12","2030","out",92954.0990139838
"battery_4","new7","p12","2032","IN",145128.093752723
"battery_4","new7","p12","2032","out",122319.295311965
"battery_4","new7","p12","2034","IN",93569.1095187008
"battery_4","new7","p12","2034","out",78197.288155458
"battery_4","new7","p12","2036","IN",147375.696554643
"battery_4","new7","p12","2036","out",125079.507026084
"battery_4","new7","p12","2038","IN",142520.527281598
"battery_4","new7","p12","2038","out",121140.782189358
"battery_4","new7","p13","2024","IN",294581.374763771
"battery_4","new7","p13","2024","out",248125.094116288
"battery_4","new7","p13","2026","IN",181306.095315301
"battery_4","new7","p13","2026","out",150063.721036146
"battery_4","new7","p13","2028","IN",239902.839775178
"battery_4","new7","p13","2028","out",202374.627696333
"battery_4","new7","p13","2030","IN",239021.410992
"battery_4","new7","p13","2030","out",203168.1993432
"battery_4","new7","p13","2032","IN",239021.410992
"battery_4","new7","p13","2032","out",203168.1993432
"battery_4","new7","p13","2034","IN",239431.094785438
"battery_4","new7","p13","2034","out",203309.243800548
"battery_4","new7","p13","2036","IN",250042.439694849
"battery_4","new7","p13","2036","out",212532.179904038
"battery_4","new7","p13","2038","IN",283194.209403357
"battery_4","new7","p13","2038","out",240712.75964888
"battery_4","new9","p1","2026","IN",1458.98008092307
"battery_4","new9","p1","2026","out",1207.15742787498
"battery_4","new9","p1","2028","IN",479.735454839308
"battery_4","new9","p1","2028","out",362.718420477911
"battery_4","new9","p1","2030","IN",686.734777256426
"battery_4","new9","p1","2030","out",545.481815950899
"battery_4","new9","p1","2032","IN",862.83281012139
"battery_4","new9","p1","2032","out",693.481651647421
"battery_4","new9","p1","2034","IN",687.632613450812
"battery_4","new9","p1","2034","out",541.427899295325
"battery_4","new9","p1","2036","IN",67.5534438713534
"battery_4","new9","p1","2038","IN",198.637497314151
"battery_4","new9","p1","2038","out",108.869504651548
"battery_4","new9","p1","2040","IN",1130.29322695886
"battery_4","new9","p1","2040","out",937.74139436272
"battery_4","new9","p2","2026","IN",119.202693666592
"battery_4","new9","p2","2026","out",96.0055868870532
"battery_4","new9","p2","2028","IN",135.415805179933
"battery_4","new9","p2","2028","out",110.483689471063
"battery_4","new9","p2","2030","IN",178.187043447621
"battery_4","new9","p2","2030","out",147.322686194513
"battery_4","new9","p2","2032","IN",159.34357651253
"battery_4","new9","p2","2032","out",130.638182503832
"battery_4","new9","p2","2034","IN",271.630373662459
"battery_4","new9","p2","2034","out",229.577939027112
"battery_4","new9","p2","2036","IN",77.6219669752498
"battery_4","new9","p2","2036","out",59.093246944818
"battery_4","new9","p2","2038","IN",71.1638467945772
"battery_4","new9","p2","2038","out",52.2141457219641
"battery_4","new9","p2","2040","IN",169.709927707185
"battery_4","new9","p2","2040","out",141.176756807248
"battery_4","new9","p5","2026","IN",702.818284818216
"battery_4","new9","p5","2026","out",582.869357960161
"battery_4","new9","p5","2028","IN",213.891585906989
"battery_4","new9","p5","2028","out",160.888797448822
"battery_4","new9","p5","2030","IN",242.51873986638
"battery_4","new9","p5","2030","out",194.891808550724
"battery_4","new9","p5","2032","IN",677.73448090812
"battery_4","new9","p5","2032","out",565.809081095495
"battery_4","new9","p5","2034","IN",399.216232878686
"battery_4","new9","p5","2034","out",323.085298476133
"battery_4","new9","p5","2036","IN",165.970660386851
"battery_4","new9","p5","2036","out",117.199627892993
"battery_4","new9","p5","2038","IN",307.949655094394
"battery_4","new9","p5","2038","out",249.106151884752
"battery_4","new9","p5","2040","IN",257.028439202327
"battery_4","new9","p5","2040","out",211.01949646563
"battery_4","new9","p6","2026","IN",168.585437402778
"battery_4","new9","p6","2026","out",136.593131559923
"battery_4","new9","p6","2028","IN",77.6343743624693
"battery_4","new9","p6","2028","out",59.1192
"battery_4","new9","p6","2030","IN",78.2567493721435
"battery_4","new9","p6","2030","out",60.05588075
"battery_4","new9","p6","2032","IN",182.158604762558
"battery_4","new9","p6","2032","out",149.74117015548
"battery_4","new9","p6","2034","IN",210.547415022562
"battery_4","new9","p6","2034","out",174.944683892432
"battery_4","new9","p6","2036","IN",131.710848057361
"battery_4","new9","p6","2036","out",109.652390613653
"battery_4","new9","p6","2038","IN",180.655472913984
"battery_4","new9","p6","2038","out",152.877827705398
"battery_4","new9","p6","2040","IN",147.545710853319
"battery_4","new9","p6","2040","out",124.875236756757
"battery_4","new9","p8","2026","IN",351.000976896051
"battery_4","new9","p8","2026","out",265.481800392387
"battery_4","new9","p8","2028","IN",545.01124580296
"battery_4","new9","p8","2028","out",434.220217176265
"battery_4","new9","p8","2030","IN",458.162089213337
"battery_4","new9","p8","2030","out",358.932761800495
"battery_4","new9","p8","2032","IN",648.463395265411
"battery_4","new9","p8","2032","out",530.963600784773
"battery_4","new9","p8","2034","IN",476.127343957444
"battery_4","new9","p8","2034","out",378.742905867209
"battery_4","new9","p8","2036","IN",480.872953792777
"battery_4","new9","p8","2036","out",399.873449665596
"battery_4","new9","p8","2038","IN",636.687362276202
"battery_4","new9","p8","2038","out",540.826177527557
"battery_4","new9","p8","2040","IN",684.07866945477
"battery_4","new9","p8","2040","out",579.508607247773
"battery_4","new9","p9","2026","IN",23458.9113191167
"battery_4","new9","p9","2026","out",19915.7784805359
"battery_4","new9","p9","2028","IN",13277.1250430633
"battery_4","new9","p9","2028","out",11183.2042293841
"battery_4","new9","p9","2030","IN",11222.0552729426
"battery_4","new9","p9","2030","out",9392.9516211421
"battery_4","new9","p9","2032","IN",16678.9785593307
"battery_4","new9","p9","2032","out",14118.3779424921
"battery_4","new9","p9","2034","IN",11863.2269381588
"battery_4","new9","p9","2034","out",9930.38246531713
"battery_4","new9","p9","2036","IN",16865.6951461937
"battery_4","new9","p9","2036","out",14205.7117113923
"battery_4","new9","p9","2038","IN",8322.13156663754
"battery_4","new9","p9","2038","out",6925.62261939792
"battery_4","new9","p9","2040","IN",10171.8069415914
"battery_4","new9","p9","2040","out",8420.71516758082
"battery_4","new9","p10","2026","IN",305179.531519577
"battery_4","new9","p10","2026","out",258823.906347672
"battery_4","new9","p10","2028","IN",238508.441617536
"battery_4","new9","p10","2028","out",202266.133073029
"battery_4","new9","p10","2030","IN",255904.483642049
"battery_4","new9","p10","2030","out",217518.811095742
"battery_4","new9","p10","2032","IN",333837.141840078
"battery_4","new9","p10","2032","out",283702.951905571
"battery_4","new9","p10","2034","IN",317029.54469374
"battery_4","new9","p10","2034","out",268584.969441908
"battery_4","new9","p10","2036","IN",274128.236203171
"battery_4","new9","p10","2036","out",233006.756980712
"battery_4","new9","p10","2038","IN",253220.505253497
"battery_4","new9","p10","2038","out",215176.567014993
"battery_4","new9","p10","2040","IN",308262.901468873
"battery_4","new9","p10","2040","out",261387.439442643
"battery_4","new9","p11","2026","IN",2836.40596046783
"battery_4","new9","p11","2026","out",2409.90962810064
"battery_4","new9","p11","2028","IN",2015.48618563885
"battery_4","new9","p11","2028","out",1704.49822066682
"battery_4","new9","p11","2030","IN",2408.41492262857
"battery_4","new9","p11","2030","out",2046.51924520852
"battery_4","new9","p11","2032","IN",2558.29741466956
"battery_4","new9","p11","2032","out",2169.55009498331
"battery_4","new9","p11","2034","IN",2815.13750550818
"battery_4","new9","p11","2034","out",2392.2567934032
"battery_4","new9","p11","2036","IN",2531.55269944314
"battery_4","new9","p11","2036","out",2140.84289670253
"battery_4","new9","p11","2038","IN",2531.55269944314
"battery_4","new9","p11","2038","out",2140.84289670253
"battery_4","new9","p11","2040","IN",3167.96372287172
"battery_4","new9","p11","2040","out",2692.76916444097
"battery_4","new9","p12","2026","IN",1118084.07938243
"battery_4","new9","p12","2026","out",945032.617335196
"battery_4","new9","p12","2028","IN",555737.942082089
"battery_4","new9","p12","2028","out",455901.570938979
"battery_4","new9","p12","2030","IN",835052.812129485
"battery_4","new9","p12","2030","out",706816.992998558
"battery_4","new9","p12","2032","IN",913504.017089897
"battery_4","new9","p12","2032","out",771691.940621733
"battery_4","new9","p12","2034","IN",933358.757427271
"battery_4","new9","p12","2034","out",790810.965894144
"battery_4","new9","p12","2036","IN",941886.862163637
"battery_4","new9","p12","2036","out",799134.442412408
"battery_4","new9","p12","2038","IN",1037010.51831802
"battery_4","new9","p12","2038","out",880981.605094327
"battery_4","new9","p12","2040","IN",1015587.99837364
"battery_4","new9","p12","2040","out",863229.184398312
"battery_4","new9","p13","2026","IN",110516.602248
"battery_4","new9","p13","2026","out",92801.768057766
"battery_4","new9","p13","2028","IN",102697.617250115
"battery_4","new9","p13","2028","out",87035.0597522721
"battery_4","new9","p13","2030","IN",104508.000772706
"battery_4","new9","p13","2030","out",88831.8006568001
"battery_4","new9","p13","2032","IN",104509.193309208
"battery_4","new9","p13","2032","out",88831.8006568001
"battery_4","new9","p13","2034","IN",104646.923226943
"battery_4","new9","p13","2034","out",88831.8006568001
"battery_4","new9","p13","2036","IN",109325.945590575
"battery_4","new9","p13","2036","out",92926.0400959623
"battery_4","new9","p13","2038","IN",110615.174241351
"battery_4","new9","p13","2038","out",94021.8844491221
"battery_4","new9","p13","2040","IN",125961.204911795
"battery_4","new9","p13","2040","out",107066.010518999
"battery_4","new9","p21","2026","IN",32302.5278765193
"battery_4","new9","p21","2026","out",26540.1280407749
"battery_4","new9","p21","2028","IN",31347.0807089508
"battery_4","new9","p21","2028","out",25668.0809715202
"battery_4","new9","p21","2030","IN",30533.4130808265
"battery_4","new9","p21","2030","out",25408.0098708894
"battery_4","new9","p21","2032","IN",52923.380993659
"battery_4","new9","p21","2032","out",44635.6602538244
"battery_4","new9","p21","2034","IN",26183.8894670312
"battery_4","new9","p21","2034","out",21373.5820239131
"battery_4","new9","p21","2036","IN",23176.8179626371
"battery_4","new9","p21","2036","out",19123.0214503782
"battery_4","new9","p21","2038","IN",25516.0773587823
"battery_4","new9","p21","2038","out",21272.3206548414
"battery_4","new9","p21","2040","IN",35501.9594559478
"battery_4","new9","p21","2040","out",30035.573493717
"battery_4","new9","p23","2026","IN",660.996147928369
"battery_4","new9","p23","2026","out",547.57175217776
"battery_4","new9","p23","2028","IN",451.878076928867
"battery_4","new9","p23","2028","out",368.698481866981
"battery_4","new9","p23","2030","IN",450.456226833291
"battery_4","new9","p23","2030","out",371.009681866981
"battery_4","new9","p23","2032","IN",809.063782453318
"battery_4","new9","p23","2032","out",676.335192533693
"battery_4","new9","p23","2034","IN",801.626764039435
"battery_4","new9","p23","2034","out",679.950929024197
"battery_4","new9","p23","2036","IN",508.415629515624
"battery_4","new9","p23","2036","out",428.725633418317
"battery_4","new9","p23","2038","IN",426.835403239159
"battery_4","new9","p23","2038","out",356.139899754269
"battery_4","new9","p23","2040","IN",660.953450774897
"battery_4","new9","p23","2040","out",556.363735123097
"battery_4","new9","p24","2026","IN",158642.279772712
"battery_4","new9","p24","2026","out",131075.751502558
"battery_4","new9","p24","2028","IN",148924.407698162
"battery_4","new9","p24","2028","out",122777.091793013
"battery_4","new9","p24","2030","IN",163343.270220041
"battery_4","new9","p24","2030","out",135621.472487674
"battery_4","new9","p24","2032","IN",163115.517225996
"battery_4","new9","p24","2032","out",136185.49002584
"battery_4","new9","p24","2034","IN",156702.092046763
"battery_4","new9","p24","2034","out",130248.399293842
"battery_4","new9","p24","2036","IN",153609.057454674
"battery_4","new9","p24","2036","out",128417.814807635
"battery_4","new9","p24","2038","IN",150943.624802016
"battery_4","new9","p24","2038","out",125577.567493644
"battery_4","new9","p24","2040","IN",165543.778858876
"battery_4","new9","p24","2040","out",138385.351234609
"battery_4","new9","p25","2026","IN",146243.838328048
"battery_4","new9","p25","2026","out",120623.171895368
"battery_4","new9","p25","2028","IN",74449.1883571069
"battery_4","new9","p25","2028","out",58506.5690075338
"battery_4","new9","p25","2030","IN",127883.150576818
