"Dim1","Dim2","Dim3","Val"
"battery_2","p29","2030",1.333
"battery_2","p29","2032",1.333
"battery_2","p29","2034",1.333
"battery_2","p29","2036",1.333
"battery_2","p29","2038",1.333
"battery_2","p29","2040",1.333
"battery_2","p29","2042",1.333
"battery_2","p29","2044",1.333
"battery_2","p29","2046",1.333
"battery_2","p29","2048",1.333
"battery_2","p29","2050",1.333
"battery_2","p30","2018",1.332
"battery_2","p30","2022",1.469
"battery_2","p30","2024",1.415
"battery_2","p30","2026",1.361
"battery_2","p30","2028",1.334
"battery_2","p30","2030",1.333
"battery_2","p30","2032",1.333
"battery_2","p30","2034",1.333
"battery_2","p30","2036",1.333
"battery_2","p30","2038",1.333
"battery_2","p30","2040",1.333
"battery_2","p30","2042",1.333
"battery_2","p30","2044",1.333
"battery_2","p30","2046",1.333
"battery_2","p30","2048",1.333
"battery_2","p30","2050",1.333
"battery_2","p31","2012",1.379
"battery_2","p31","2018",1.324
"battery_2","p31","2022",1.459
"battery_2","p31","2024",1.406
"battery_2","p31","2026",1.352
"battery_2","p31","2028",1.325
"battery_2","p31","2030",1.324
"battery_2","p31","2032",1.324
"battery_2","p31","2034",1.324
"battery_2","p31","2036",1.324
"battery_2","p31","2038",1.324
"battery_2","p31","2040",1.324
"battery_2","p31","2042",1.324
"battery_2","p31","2044",1.324
"battery_2","p31","2046",1.324
"battery_2","p31","2048",1.324
"battery_2","p31","2050",1.324
"battery_2","p32","2022",1.447
"battery_2","p32","2024",1.394
"battery_2","p32","2026",1.341
"battery_2","p32","2028",1.314
"battery_2","p32","2030",1.314
"battery_2","p32","2032",1.314
"battery_2","p32","2034",1.314
"battery_2","p32","2036",1.314
"battery_2","p32","2038",1.314
"battery_2","p32","2040",1.314
"battery_2","p32","2042",1.314
"battery_2","p32","2044",1.314
"battery_2","p32","2046",1.314
"battery_2","p32","2048",1.314
"battery_2","p32","2050",1.314
"battery_2","p33","2018",1.316
"battery_2","p33","2022",1.451
"battery_2","p33","2024",1.398
"battery_2","p33","2026",1.345
"battery_2","p33","2028",1.318
"battery_2","p33","2030",1.317
"battery_2","p33","2032",1.317
"battery_2","p33","2034",1.317
"battery_2","p33","2036",1.317
"battery_2","p33","2038",1.317
"battery_2","p33","2040",1.317
"battery_2","p33","2042",1.317
"battery_2","p33","2044",1.317
"battery_2","p33","2046",1.317
"battery_2","p33","2048",1.317
"battery_2","p33","2050",1.317
"battery_2","p34","2022",1.453
"battery_2","p34","2024",1.4
"battery_2","p34","2026",1.347
"battery_2","p34","2028",1.319
"battery_2","p34","2030",1.319
"battery_2","p34","2032",1.319
"battery_2","p34","2034",1.319
"battery_2","p34","2036",1.319
"battery_2","p34","2038",1.319
"battery_2","p34","2040",1.319
