reeds_ba,state_abbr,year,pollutant,tonnes,model,cr,md,damage_$,mortality
p6,OR,2012,SO2,49.81,AP2,ACS,3117.71,155290.82,0.0224
p6,OR,2012,SO2,49.81,AP2,H6C,8009.2,398932.66,0.0575
p6,OR,2012,SO2,49.81,EASIUR,ACS,13563.58,675592.5,0.0974
p6,OR,2012,SO2,49.81,EASIUR,H6C,34848.04,1735757.38,0.2504
p6,OR,2012,SO2,49.81,InMAP,ACS,4489.06,223597.1,0.0323
p6,OR,2012,SO2,49.81,InMAP,H6C,11532.66,574433.77,0.0829
p6,OR,2014,SO2,47.58,AP2,ACS,3117.71,148347.84,0.0214
p6,OR,2014,SO2,47.58,AP2,H6C,8009.2,381096.56,0.055
p6,OR,2014,SO2,47.58,EASIUR,ACS,13563.58,645387.07,0.0931
p6,OR,2014,SO2,47.58,EASIUR,H6C,34848.04,1658152.46,0.2392
p6,OR,2014,SO2,47.58,InMAP,ACS,4489.06,213600.18,0.0308
p6,OR,2014,SO2,47.58,InMAP,H6C,11532.66,548751.1,0.0792
p6,OR,2016,SO2,49.81,AP2,ACS,3117.71,155290.82,0.0224
p6,OR,2016,SO2,49.81,AP2,H6C,8009.2,398932.66,0.0575
p6,OR,2016,SO2,49.81,EASIUR,ACS,13563.58,675592.5,0.0974
p6,OR,2016,SO2,49.81,EASIUR,H6C,34848.04,1735757.38,0.2504
p6,OR,2016,SO2,49.81,InMAP,ACS,4489.06,223597.1,0.0323
p6,OR,2016,SO2,49.81,InMAP,H6C,11532.66,574433.77,0.0829
p6,OR,2018,SO2,49.81,AP2,ACS,3117.71,155290.82,0.0224
p6,OR,2018,SO2,49.81,AP2,H6C,8009.2,398932.66,0.0575
p6,OR,2018,SO2,49.81,EASIUR,ACS,13563.58,675592.5,0.0974
p6,OR,2018,SO2,49.81,EASIUR,H6C,34848.04,1735757.38,0.2504
p6,OR,2018,SO2,49.81,InMAP,ACS,4489.06,223597.1,0.0323
p6,OR,2018,SO2,49.81,InMAP,H6C,11532.66,574433.77,0.0829
p6,OR,2020,SO2,58.0,AP2,ACS,3117.71,180838.02,0.0261
p6,OR,2020,SO2,58.0,AP2,H6C,8009.2,464561.84,0.067
p6,OR,2020,SO2,58.0,EASIUR,ACS,13563.58,786735.53,0.1135
p6,OR,2020,SO2,58.0,EASIUR,H6C,34848.04,2021310.19,0.2916
p6,OR,2020,SO2,58.0,InMAP,ACS,4489.06,260381.49,0.0376
p6,OR,2020,SO2,58.0,InMAP,H6C,11532.66,668934.98,0.0965
p6,OR,2022,SO2,38.23,AP2,ACS,3117.71,119201.93,0.0172
p6,OR,2022,SO2,38.23,AP2,H6C,8009.2,306222.5,0.0442
p6,OR,2022,SO2,38.23,EASIUR,ACS,13563.58,518587.84,0.0748
p6,OR,2022,SO2,38.23,EASIUR,H6C,34848.04,1332375.16,0.1922
p6,OR,2022,SO2,38.23,InMAP,ACS,4489.06,171634.14,0.0248
p6,OR,2022,SO2,38.23,InMAP,H6C,11532.66,440937.94,0.0636
p6,OR,2024,SO2,41.03,AP2,ACS,3117.71,127923.42,0.0185
p6,OR,2024,SO2,41.03,AP2,H6C,8009.2,328627.46,0.0474
p6,OR,2024,SO2,41.03,EASIUR,ACS,13563.58,556530.63,0.0803
p6,OR,2024,SO2,41.03,EASIUR,H6C,34848.04,1429859.2,0.2062
p6,OR,2024,SO2,41.03,InMAP,ACS,4489.06,184191.86,0.0266
p6,OR,2024,SO2,41.03,InMAP,H6C,11532.66,473199.43,0.0683
p6,OR,2026,SO2,33.78,AP2,ACS,3117.71,105307.89,0.0152
p6,OR,2026,SO2,33.78,AP2,H6C,8009.2,270529.55,0.039
p6,OR,2026,SO2,33.78,EASIUR,ACS,13563.58,458141.83,0.0661
p6,OR,2026,SO2,33.78,EASIUR,H6C,34848.04,1177075.03,0.1698
p6,OR,2026,SO2,33.78,InMAP,ACS,4489.06,151628.66,0.0219
p6,OR,2026,SO2,33.78,InMAP,H6C,11532.66,389542.72,0.0562
p6,OR,2028,SO2,25.27,AP2,ACS,3117.71,78798.0,0.0114
p6,OR,2028,SO2,25.27,AP2,H6C,8009.2,202427.27,0.0292
p6,OR,2028,SO2,25.27,EASIUR,ACS,13563.58,342810.6,0.0494
p6,OR,2028,SO2,25.27,EASIUR,H6C,34848.04,880761.75,0.127
p6,OR,2028,SO2,25.27,InMAP,ACS,4489.06,113458.12,0.0164
p6,OR,2028,SO2,25.27,InMAP,H6C,11532.66,291480.42,0.042
p6,OR,2030,SO2,5.92,AP2,ACS,3117.71,18444.89,0.0027
p6,OR,2030,SO2,5.92,AP2,H6C,8009.2,47383.79,0.0068
p6,OR,2030,SO2,5.92,EASIUR,ACS,13563.58,80244.46,0.0116
p6,OR,2030,SO2,5.92,EASIUR,H6C,34848.04,206167.05,0.0297
p6,OR,2030,SO2,5.92,InMAP,ACS,4489.06,26558.06,0.0038
p6,OR,2030,SO2,5.92,InMAP,H6C,11532.66,68229.19,0.0098
p6,OR,2044,SO2,-0.0,AP2,ACS,3117.71,-0.0,-0.0
p6,OR,2044,SO2,-0.0,AP2,H6C,8009.2,-0.0,-0.0
p6,OR,2044,SO2,-0.0,EASIUR,ACS,13563.58,-0.0,-0.0
p6,OR,2044,SO2,-0.0,EASIUR,H6C,34848.04,-0.0,-0.0
p6,OR,2044,SO2,-0.0,InMAP,ACS,4489.06,-0.0,-0.0
p6,OR,2044,SO2,-0.0,InMAP,H6C,11532.66,-0.0,-0.0
p6,OR,2050,SO2,0.0,AP2,ACS,3117.71,0.0,0.0
p6,OR,2050,SO2,0.0,AP2,H6C,8009.2,0.0,0.0
p6,OR,2050,SO2,0.0,EASIUR,ACS,13563.58,0.0,0.0
p6,OR,2050,SO2,0.0,EASIUR,H6C,34848.04,0.0,0.0
p6,OR,2050,SO2,0.0,InMAP,ACS,4489.06,0.0,0.0
p6,OR,2050,SO2,0.0,InMAP,H6C,11532.66,0.0,0.0
p8,CA,2010,SO2,9.38,AP2,ACS,4730.05,44348.15,0.0064
p8,CA,2010,SO2,9.38,AP2,H6C,12151.84,113933.55,0.0164
p8,CA,2010,SO2,9.38,EASIUR,ACS,9631.27,90301.1,0.013
p8,CA,2010,SO2,9.38,EASIUR,H6C,24744.66,232001.67,0.0335
p8,CA,2010,SO2,9.38,InMAP,ACS,3640.97,34137.09,0.0049
p8,CA,2010,SO2,9.38,InMAP,H6C,9353.63,87698.0,0.0126
p8,CA,2012,SO2,1.16,AP2,ACS,4730.05,5499.88,0.0008
p8,CA,2012,SO2,1.16,AP2,H6C,12151.84,14129.59,0.002
p8,CA,2012,SO2,1.16,EASIUR,ACS,9631.27,11198.79,0.0016
p8,CA,2012,SO2,1.16,EASIUR,H6C,24744.66,28771.93,0.0042
p8,CA,2012,SO2,1.16,InMAP,ACS,3640.97,4233.55,0.0006
p8,CA,2012,SO2,1.16,InMAP,H6C,9353.63,10875.96,0.0016
p8,CA,2014,SO2,1.54,AP2,ACS,4730.05,7296.97,0.0011
p8,CA,2014,SO2,1.54,AP2,H6C,12151.84,18746.43,0.0027
p8,CA,2014,SO2,1.54,EASIUR,ACS,9631.27,14857.99,0.0021
p8,CA,2014,SO2,1.54,EASIUR,H6C,24744.66,38173.15,0.0055
p8,CA,2014,SO2,1.54,InMAP,ACS,3640.97,5616.86,0.0008
p8,CA,2014,SO2,1.54,InMAP,H6C,9353.63,14429.68,0.0021
p8,CA,2018,SO2,0.4,AP2,ACS,4730.05,1893.31,0.0003
p8,CA,2018,SO2,0.4,AP2,H6C,12151.84,4864.05,0.0007
p8,CA,2018,SO2,0.4,EASIUR,ACS,9631.27,3855.13,0.0006
p8,CA,2018,SO2,0.4,EASIUR,H6C,24744.66,9904.62,0.0014
p8,CA,2018,SO2,0.4,InMAP,ACS,3640.97,1457.38,0.0002
p8,CA,2018,SO2,0.4,InMAP,H6C,9353.63,3744.0,0.0005
p8,CA,2020,SO2,88.03,AP2,ACS,4730.05,416364.41,0.0601
p8,CA,2020,SO2,88.03,AP2,H6C,12151.84,1069669.74,0.1543
p8,CA,2020,SO2,88.03,EASIUR,ACS,9631.27,847795.53,0.1223
p8,CA,2020,SO2,88.03,EASIUR,H6C,24744.66,2178157.02,0.3142
p8,CA,2020,SO2,88.03,InMAP,ACS,3640.97,320497.42,0.0462
p8,CA,2020,SO2,88.03,InMAP,H6C,9353.63,823356.17,0.1188
p8,CA,2022,SO2,0.43,AP2,ACS,4730.05,2056.18,0.0003
p8,CA,2022,SO2,0.43,AP2,H6C,12151.84,5282.46,0.0008
p8,CA,2022,SO2,0.43,EASIUR,ACS,9631.27,4186.76,0.0006
p8,CA,2022,SO2,0.43,EASIUR,H6C,24744.66,10756.62,0.0016
p8,CA,2022,SO2,0.43,InMAP,ACS,3640.97,1582.75,0.0002
p8,CA,2022,SO2,0.43,InMAP,H6C,9353.63,4066.07,0.0006
p8,CA,2024,SO2,0.49,AP2,ACS,4730.05,2313.28,0.0003
p8,CA,2024,SO2,0.49,AP2,H6C,12151.84,5942.98,0.0009
p8,CA,2024,SO2,0.49,EASIUR,ACS,9631.27,4710.27,0.0007
p8,CA,2024,SO2,0.49,EASIUR,H6C,24744.66,12101.63,0.0017
p8,CA,2024,SO2,0.49,InMAP,ACS,3640.97,1780.65,0.0003
p8,CA,2024,SO2,0.49,InMAP,H6C,9353.63,4574.49,0.0007
p8,CA,2030,SO2,27.88,AP2,ACS,4730.05,131852.72,0.019
p8,CA,2030,SO2,27.88,AP2,H6C,12151.84,338739.0,0.0489
p8,CA,2030,SO2,27.88,EASIUR,ACS,9631.27,268476.71,0.0387
p8,CA,2030,SO2,27.88,EASIUR,H6C,24744.66,689770.59,0.0995
p8,CA,2030,SO2,27.88,InMAP,ACS,3640.97,101493.92,0.0146
p8,CA,2030,SO2,27.88,InMAP,H6C,9353.63,260737.34,0.0376
p8,CA,2032,SO2,0.26,AP2,ACS,4730.05,1247.67,0.0002
p8,CA,2032,SO2,0.26,AP2,H6C,12151.84,3205.36,0.0005
p8,CA,2032,SO2,0.26,EASIUR,ACS,9631.27,2540.49,0.0004
p8,CA,2032,SO2,0.26,EASIUR,H6C,24744.66,6527.03,0.0009
p8,CA,2032,SO2,0.26,InMAP,ACS,3640.97,960.4,0.0001
p8,CA,2032,SO2,0.26,InMAP,H6C,9353.63,2467.26,0.0004
p8,CA,2048,SO2,-0.0,AP2,ACS,4730.05,-0.0,-0.0
p8,CA,2048,SO2,-0.0,AP2,H6C,12151.84,-0.0,-0.0
p8,CA,2048,SO2,-0.0,EASIUR,ACS,9631.27,-0.0,-0.0
p8,CA,2048,SO2,-0.0,EASIUR,H6C,24744.66,-0.0,-0.0
p8,CA,2048,SO2,-0.0,InMAP,ACS,3640.97,-0.0,-0.0
p8,CA,2048,SO2,-0.0,InMAP,H6C,9353.63,-0.0,-0.0
p9,CA,2010,SO2,12765.62,AP2,ACS,15488.47,197719913.08,28.5197
p9,CA,2010,SO2,12765.62,AP2,H6C,39793.73,507991544.09,73.2742
p9,CA,2010,SO2,12765.62,EASIUR,ACS,15137.03,193233484.65,27.8726
p9,CA,2010,SO2,12765.62,EASIUR,H6C,38890.75,496464445.98,71.6115
p9,CA,2010,SO2,12765.62,InMAP,ACS,11518.56,147041490.2,21.2097
p9,CA,2010,SO2,12765.62,InMAP,H6C,29593.72,377782144.48,54.4924
p9,CA,2012,SO2,7787.68,AP2,ACS,15488.47,120619217.82,17.3985
p9,CA,2012,SO2,7787.68,AP2,H6C,39793.73,309900716.38,44.701
p9,CA,2012,SO2,7787.68,EASIUR,ACS,15137.03,117882267.96,17.0037
p9,CA,2012,SO2,7787.68,EASIUR,H6C,38890.75,302868599.4,43.6867
p9,CA,2012,SO2,7787.68,InMAP,ACS,11518.56,89702798.56,12.939
p9,CA,2012,SO2,7787.68,InMAP,H6C,29593.72,230466350.42,33.2432
p9,CA,2014,SO2,11882.04,AP2,ACS,15488.47,184034639.43,26.5457
p9,CA,2014,SO2,11882.04,AP2,H6C,39793.73,472830678.46,68.2025
p9,CA,2014,SO2,11882.04,EASIUR,ACS,15137.03,179858741.17,25.9434
p9,CA,2014,SO2,11882.04,EASIUR,H6C,38890.75,462101433.68,66.6549
p9,CA,2014,SO2,11882.04,InMAP,ACS,11518.56,136863946.62,19.7417
p9,CA,2014,SO2,11882.04,InMAP,H6C,29593.72,351633781.63,50.7207
p9,CA,2016,SO2,5961.55,AP2,ACS,15488.47,92335334.99,13.3187
p9,CA,2016,SO2,5961.55,AP2,H6C,39793.73,237232399.43,34.2191
p9,CA,2016,SO2,5961.55,EASIUR,ACS,15137.03,90240169.84,13.0165
p9,CA,2016,SO2,5961.55,EASIUR,H6C,38890.75,231849236.71,33.4426
p9,CA,2016,SO2,5961.55,InMAP,ACS,11518.56,68668476.75,9.9049
p9,CA,2016,SO2,5961.55,InMAP,H6C,29593.72,176424520.53,25.448
p9,CA,2018,SO2,1354.87,AP2,ACS,15488.47,20984877.16,3.0269
p9,CA,2018,SO2,1354.87,AP2,H6C,39793.73,53915359.28,7.7769
p9,CA,2018,SO2,1354.87,EASIUR,ACS,15137.03,20508712.93,2.9582
p9,CA,2018,SO2,1354.87,EASIUR,H6C,38890.75,52691938.06,7.6004
p9,CA,2018,SO2,1354.87,InMAP,ACS,11518.56,15606155.0,2.2511
p9,CA,2018,SO2,1354.87,InMAP,H6C,29593.72,40095667.51,5.7835
p9,CA,2020,SO2,1991.78,AP2,ACS,15488.47,30849596.74,4.4498
p9,CA,2020,SO2,1991.78,AP2,H6C,39793.73,79260272.98,11.4327
p9,CA,2020,SO2,1991.78,EASIUR,ACS,15137.03,30149593.87,4.3489
p9,CA,2020,SO2,1991.78,EASIUR,H6C,38890.75,77461737.25,11.1733
p9,CA,2020,SO2,1991.78,InMAP,ACS,11518.56,22942406.79,3.3093
p9,CA,2020,SO2,1991.78,InMAP,H6C,29593.72,58944122.69,8.5023
p9,CA,2022,SO2,1172.66,AP2,ACS,15488.47,18162700.27,2.6198
p9,CA,2022,SO2,1172.66,AP2,H6C,39793.73,46664486.2,6.731
p9,CA,2022,SO2,1172.66,EASIUR,ACS,15137.03,17750573.57,2.5604
p9,CA,2022,SO2,1172.66,EASIUR,H6C,38890.75,45605598.28,6.5783
p9,CA,2022,SO2,1172.66,InMAP,ACS,11518.56,13507342.14,1.9483
p9,CA,2022,SO2,1172.66,InMAP,H6C,29593.72,34703352.59,5.0057
p9,CA,2024,SO2,501.84,AP2,ACS,15488.47,7772698.16,1.1212
p9,CA,2024,SO2,501.84,AP2,H6C,39793.73,19969991.27,2.8805
p9,CA,2024,SO2,501.84,EASIUR,ACS,15137.03,7596329.2,1.0957
p9,CA,2024,SO2,501.84,EASIUR,H6C,38890.75,19516841.9,2.8152
p9,CA,2024,SO2,501.84,InMAP,ACS,11518.56,5780445.19,0.8338
p9,CA,2024,SO2,501.84,InMAP,H6C,29593.72,14851243.52,2.1422
p9,CA,2026,SO2,415.84,AP2,ACS,15488.47,6440709.53,0.929
p9,CA,2026,SO2,415.84,AP2,H6C,39793.73,16547781.8,2.3869
p9,CA,2026,SO2,415.84,EASIUR,ACS,15137.03,6294564.5,0.9079
p9,CA,2026,SO2,415.84,EASIUR,H6C,38890.75,16172287.55,2.3327
p9,CA,2026,SO2,415.84,InMAP,ACS,11518.56,4789864.17,0.6909
p9,CA,2026,SO2,415.84,InMAP,H6C,29593.72,12306221.56,1.7751
p9,CA,2028,SO2,348.3,AP2,ACS,15488.47,5394623.13,0.7781
p9,CA,2028,SO2,348.3,AP2,H6C,39793.73,13860126.13,1.9992
p9,CA,2028,SO2,348.3,EASIUR,ACS,15137.03,5272214.67,0.7605
p9,CA,2028,SO2,348.3,EASIUR,H6C,38890.75,13545618.86,1.9539
p9,CA,2028,SO2,348.3,InMAP,ACS,11518.56,4011904.58,0.5787
p9,CA,2028,SO2,348.3,InMAP,H6C,29593.72,10307471.12,1.4868
p9,CA,2030,SO2,353.26,AP2,ACS,15488.47,5471470.78,0.7892
p9,CA,2030,SO2,353.26,AP2,H6C,39793.73,14057566.81,2.0277
p9,CA,2030,SO2,353.26,EASIUR,ACS,15137.03,5347318.58,0.7713
p9,CA,2030,SO2,353.26,EASIUR,H6C,38890.75,13738579.31,1.9817
p9,CA,2030,SO2,353.26,InMAP,ACS,11518.56,4069055.08,0.5869
p9,CA,2030,SO2,353.26,InMAP,H6C,29593.72,10454303.42,1.508
p9,CA,2032,SO2,204.45,AP2,ACS,15488.47,3166620.11,0.4568
p9,CA,2032,SO2,204.45,AP2,H6C,39793.73,8135833.22,1.1735
p9,CA,2032,SO2,204.45,EASIUR,ACS,15137.03,3094766.88,0.4464
p9,CA,2032,SO2,204.45,EASIUR,H6C,38890.75,7951218.83,1.1469
p9,CA,2032,SO2,204.45,InMAP,ACS,11518.56,2354970.38,0.3397
p9,CA,2032,SO2,204.45,InMAP,H6C,29593.72,6050440.32,0.8727
p9,CA,2034,SO2,146.66,AP2,ACS,15488.47,2271531.43,0.3277
p9,CA,2034,SO2,146.66,AP2,H6C,39793.73,5836128.19,0.8418
p9,CA,2034,SO2,146.66,EASIUR,ACS,15137.03,2219988.5,0.3202
p9,CA,2034,SO2,146.66,EASIUR,H6C,38890.75,5703697.6,0.8227
p9,CA,2034,SO2,146.66,InMAP,ACS,11518.56,1689305.65,0.2437
p9,CA,2034,SO2,146.66,InMAP,H6C,29593.72,4340200.24,0.626
p9,CA,2036,SO2,92.54,AP2,ACS,15488.47,1433293.2,0.2067
p9,CA,2036,SO2,92.54,AP2,H6C,39793.73,3682486.08,0.5312
p9,CA,2036,SO2,92.54,EASIUR,ACS,15137.03,1400770.6,0.2021
p9,CA,2036,SO2,92.54,EASIUR,H6C,38890.75,3598924.89,0.5191
p9,CA,2036,SO2,92.54,InMAP,ACS,11518.56,1065919.79,0.1538
p9,CA,2036,SO2,92.54,InMAP,H6C,29593.72,2738583.95,0.395
p9,CA,2038,SO2,18.63,AP2,ACS,15488.47,288576.07,0.0416
p9,CA,2038,SO2,18.63,AP2,H6C,39793.73,741423.58,0.1069
p9,CA,2038,SO2,18.63,EASIUR,ACS,15137.03,282028.04,0.0407
p9,CA,2038,SO2,18.63,EASIUR,H6C,38890.75,724599.55,0.1045
p9,CA,2038,SO2,18.63,InMAP,ACS,11518.56,214609.93,0.031
p9,CA,2038,SO2,18.63,InMAP,H6C,29593.72,551380.42,0.0795
p9,CA,2040,SO2,11.17,AP2,ACS,15488.47,172946.2,0.0249
p9,CA,2040,SO2,11.17,AP2,H6C,39793.73,444341.73,0.0641
p9,CA,2040,SO2,11.17,EASIUR,ACS,15137.03,169021.91,0.0244
p9,CA,2040,SO2,11.17,EASIUR,H6C,38890.75,434258.94,0.0626
p9,CA,2040,SO2,11.17,InMAP,ACS,11518.56,128617.63,0.0186
p9,CA,2040,SO2,11.17,InMAP,H6C,29593.72,330447.18,0.0477
p9,CA,2042,SO2,2.26,AP2,ACS,15488.47,35024.17,0.0051
p9,CA,2042,SO2,2.26,AP2,H6C,39793.73,89985.78,0.013
p9,CA,2042,SO2,2.26,EASIUR,ACS,15137.03,34229.44,0.0049
p9,CA,2042,SO2,2.26,EASIUR,H6C,38890.75,87943.86,0.0127
p9,CA,2042,SO2,2.26,InMAP,ACS,11518.56,26046.97,0.0038
p9,CA,2042,SO2,2.26,InMAP,H6C,29593.72,66920.45,0.0097
p9,CA,2044,SO2,15.08,AP2,ACS,15488.47,233625.68,0.0337
p9,CA,2044,SO2,15.08,AP2,H6C,39793.73,600242.37,0.0866
p9,CA,2044,SO2,15.08,EASIUR,ACS,15137.03,228324.52,0.0329
p9,CA,2044,SO2,15.08,EASIUR,H6C,38890.75,586621.97,0.0846
p9,CA,2044,SO2,15.08,InMAP,ACS,11518.56,173744.1,0.0251
p9,CA,2044,SO2,15.08,InMAP,H6C,29593.72,446387.06,0.0644
p9,CA,2046,SO2,14.77,AP2,ACS,15488.47,228734.59,0.033
p9,CA,2046,SO2,14.77,AP2,H6C,39793.73,587675.96,0.0848
p9,CA,2046,SO2,14.77,EASIUR,ACS,15137.03,223544.42,0.0322
p9,CA,2046,SO2,14.77,EASIUR,H6C,38890.75,574340.7,0.0828
p9,CA,2046,SO2,14.77,InMAP,ACS,11518.56,170106.67,0.0245
p9,CA,2046,SO2,14.77,InMAP,H6C,29593.72,437041.69,0.063
p9,CA,2048,SO2,24.22,AP2,ACS,15488.47,375056.14,0.0541
p9,CA,2048,SO2,24.22,AP2,H6C,39793.73,963612.33,0.139
p9,CA,2048,SO2,24.22,EASIUR,ACS,15137.03,366545.8,0.0529
p9,CA,2048,SO2,24.22,EASIUR,H6C,38890.75,941746.51,0.1358
p9,CA,2048,SO2,24.22,InMAP,ACS,11518.56,278923.92,0.0402
p9,CA,2048,SO2,24.22,InMAP,H6C,29593.72,716617.31,0.1034
p9,CA,2050,SO2,18.88,AP2,ACS,15488.47,292360.37,0.0422
p9,CA,2050,SO2,18.88,AP2,H6C,39793.73,751146.37,0.1083
p9,CA,2050,SO2,18.88,EASIUR,ACS,15137.03,285726.47,0.0412
p9,CA,2050,SO2,18.88,EASIUR,H6C,38890.75,734101.72,0.1059
p9,CA,2050,SO2,18.88,InMAP,ACS,11518.56,217424.25,0.0314
p9,CA,2050,SO2,18.88,InMAP,H6C,29593.72,558611.04,0.0806
p10,CA,2010,SO2,5720.29,AP2,ACS,22816.59,130517587.96,18.8263
p10,CA,2010,SO2,5720.29,AP2,H6C,58622.06,335335353.51,48.3698
p10,CA,2010,SO2,5720.29,EASIUR,ACS,11194.08,64033401.26,9.2364
p10,CA,2010,SO2,5720.29,EASIUR,H6C,28760.03,164515790.83,23.7303
p10,CA,2010,SO2,5720.29,InMAP,ACS,18448.86,105532905.41,15.2224
p10,CA,2010,SO2,5720.29,InMAP,H6C,47399.94,271141554.06,39.1103
p10,CA,2012,SO2,9392.21,AP2,ACS,22816.59,214298186.47,30.911
p10,CA,2012,SO2,9392.21,AP2,H6C,58622.06,550590608.05,79.4189
p10,CA,2012,SO2,9392.21,EASIUR,ACS,11194.08,105137108.16,15.1653
p10,CA,2012,SO2,9392.21,EASIUR,H6C,28760.03,270120189.71,38.963
p10,CA,2012,SO2,9392.21,InMAP,ACS,18448.86,173275576.07,24.9938
p10,CA,2012,SO2,9392.21,InMAP,H6C,47399.94,445190140.42,64.2156
p10,CA,2014,SO2,2902.56,AP2,ACS,22816.59,66226619.49,9.5527
p10,CA,2014,SO2,2902.56,AP2,H6C,58622.06,170154284.99,24.5436
p10,CA,2014,SO2,2902.56,EASIUR,ACS,11194.08,32491526.74,4.6867
p10,CA,2014,SO2,2902.56,EASIUR,H6C,28760.03,83477827.39,12.0411
p10,CA,2014,SO2,2902.56,InMAP,ACS,18448.86,53549009.59,7.7241
p10,CA,2014,SO2,2902.56,InMAP,H6C,47399.94,137581369.75,19.8452
p10,CA,2016,SO2,5769.16,AP2,ACS,22816.59,131632553.35,18.9871
p10,CA,2016,SO2,5769.16,AP2,H6C,58622.06,338200004.3,48.783
p10,CA,2016,SO2,5769.16,EASIUR,ACS,11194.08,64580415.85,9.3153
p10,CA,2016,SO2,5769.16,EASIUR,H6C,28760.03,165921190.79,23.933
p10,CA,2016,SO2,5769.16,InMAP,ACS,18448.86,106434435.52,15.3524
p10,CA,2016,SO2,5769.16,InMAP,H6C,47399.94,273457820.03,39.4444
p10,CA,2018,SO2,6978.48,AP2,ACS,22816.59,159225135.28,22.9671
p10,CA,2018,SO2,6978.48,AP2,H6C,58622.06,409092888.26,59.0088
p10,CA,2018,SO2,6978.48,EASIUR,ACS,11194.08,78117647.87,11.2679
p10,CA,2018,SO2,6978.48,EASIUR,H6C,28760.03,200701295.98,28.9498
p10,CA,2018,SO2,6978.48,InMAP,ACS,18448.86,128745032.78,18.5706
p10,CA,2018,SO2,6978.48,InMAP,H6C,47399.94,330779562.36,47.7126
p10,CA,2020,SO2,5646.99,AP2,ACS,22816.59,128845045.2,18.585
p10,CA,2020,SO2,5646.99,AP2,H6C,58622.06,331038134.04,47.7499
p10,CA,2020,SO2,5646.99,EASIUR,ACS,11194.08,63212832.9,9.118
p10,CA,2020,SO2,5646.99,EASIUR,H6C,28760.03,162407571.55,23.4262
p10,CA,2020,SO2,5646.99,InMAP,ACS,18448.86,104180533.66,15.0273
p10,CA,2020,SO2,5646.99,InMAP,H6C,47399.94,267666958.4,38.6091
p10,CA,2022,SO2,5287.22,AP2,ACS,22816.59,120636405.17,17.401
p10,CA,2022,SO2,5287.22,AP2,H6C,58622.06,309947894.42,44.7078
p10,CA,2022,SO2,5287.22,EASIUR,ACS,11194.08,59185581.49,8.5371
p10,CA,2022,SO2,5287.22,EASIUR,H6C,28760.03,152060683.23,21.9337
p10,CA,2022,SO2,5287.22,InMAP,ACS,18448.86,97543254.77,14.0699
p10,CA,2022,SO2,5287.22,InMAP,H6C,47399.94,250614058.11,36.1493
p10,CA,2024,SO2,1740.35,AP2,ACS,22816.59,39708806.9,5.7277
p10,CA,2024,SO2,1740.35,AP2,H6C,58622.06,102022777.22,14.7161
p10,CA,2024,SO2,1740.35,EASIUR,ACS,11194.08,19481588.69,2.8101
p10,CA,2024,SO2,1740.35,EASIUR,H6C,28760.03,50052455.55,7.2197
p10,CA,2024,SO2,1740.35,InMAP,ACS,18448.86,32107441.06,4.6313
p10,CA,2024,SO2,1740.35,InMAP,H6C,47399.94,82492388.82,11.899
p10,CA,2026,SO2,1618.73,AP2,ACS,22816.59,36933846.07,5.3274
p10,CA,2026,SO2,1618.73,AP2,H6C,58622.06,94893144.45,13.6877
p10,CA,2026,SO2,1618.73,EASIUR,ACS,11194.08,18120161.6,2.6137
p10,CA,2026,SO2,1618.73,EASIUR,H6C,28760.03,46554652.05,6.7152
p10,CA,2026,SO2,1618.73,InMAP,ACS,18448.86,29863684.61,4.3076
p10,CA,2026,SO2,1618.73,InMAP,H6C,47399.94,76727593.4,11.0674
p10,CA,2028,SO2,1386.35,AP2,ACS,22816.59,31631738.75,4.5627
p10,CA,2028,SO2,1386.35,AP2,H6C,58622.06,81270581.71,11.7227
p10,CA,2028,SO2,1386.35,EASIUR,ACS,11194.08,15518887.93,2.2385
p10,CA,2028,SO2,1386.35,EASIUR,H6C,28760.03,39871411.95,5.7512
p10,CA,2028,SO2,1386.35,InMAP,ACS,18448.86,25576547.54,3.6892
p10,CA,2028,SO2,1386.35,InMAP,H6C,47399.94,65712820.3,9.4786
p10,CA,2030,SO2,997.69,AP2,ACS,22816.59,22763890.05,3.2835
p10,CA,2030,SO2,997.69,AP2,H6C,58622.06,58486654.82,8.4363
p10,CA,2030,SO2,997.69,EASIUR,ACS,11194.08,11168221.3,1.6109
p10,CA,2030,SO2,997.69,EASIUR,H6C,28760.03,28693599.32,4.1389
p10,CA,2030,SO2,997.69,InMAP,ACS,18448.86,18406250.78,2.655
p10,CA,2030,SO2,997.69,InMAP,H6C,47399.94,47290458.09,6.8213
p10,CA,2032,SO2,980.2,AP2,ACS,22816.59,22364776.02,3.226
p10,CA,2032,SO2,980.2,AP2,H6C,58622.06,57461221.8,8.2884
p10,CA,2032,SO2,980.2,EASIUR,ACS,11194.08,10972411.45,1.5827
p10,CA,2032,SO2,980.2,EASIUR,H6C,28760.03,28190521.07,4.0663
p10,CA,2032,SO2,980.2,InMAP,ACS,18448.86,18083538.23,2.6084
p10,CA,2032,SO2,980.2,InMAP,H6C,47399.94,46461325.4,6.7017
p10,CA,2034,SO2,943.39,AP2,ACS,22816.59,21524881.57,3.1048
p10,CA,2034,SO2,943.39,AP2,H6C,58622.06,55303303.45,7.9771
p10,CA,2034,SO2,943.39,EASIUR,ACS,11194.08,10560349.76,1.5233
p10,CA,2034,SO2,943.39,EASIUR,H6C,28760.03,27131844.61,3.9136
