Dim1,year,month,day,hour,val
Generator,2035,12,31,12,20.0
Generator,2036,12,31,12,20.0
Generator,2037,12,31,12,20.0
Generator,2038,12,31,12,20.0
Generator,2039,12,31,12,20.0
Generator,2040,12,31,12,20.0
Generator,2041,12,31,12,20.0
Generator,2042,12,31,12,20.0
Generator,2043,12,31,12,20.0
Generator,2044,12,31,12,20.0
Generator,2045,12,31,12,20.0
Generator,2046,12,31,12,20.0
Generator,2047,12,31,12,20.0
Generator,2048,12,31,12,20.0
Generator,2049,12,31,12,20.0
Generator,2050,12,31,12,20.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,32.0
Generator,2024,12,31,12,32.0
Generator,2025,12,31,12,32.0
Generator,2026,12,31,12,32.0
Generator,2027,12,31,12,32.0
Generator,2028,12,31,12,32.0
Generator,2029,12,31,12,32.0
Generator,2030,12,31,12,32.0
Generator,2031,12,31,12,32.0
Generator,2032,12,31,12,32.0
Generator,2033,12,31,12,32.0
Generator,2034,12,31,12,32.0
Generator,2035,12,31,12,32.0
Generator,2036,12,31,12,32.0
Generator,2037,12,31,12,32.0
Generator,2038,12,31,12,32.0
Generator,2039,12,31,12,32.0
Generator,2040,12,31,12,32.0
Generator,2041,12,31,12,32.0
Generator,2042,12,31,12,32.0
Generator,2043,12,31,12,32.0
Generator,2044,12,31,12,32.0
Generator,2045,12,31,12,32.0
Generator,2046,12,31,12,32.0
Generator,2047,12,31,12,32.0
Generator,2048,12,31,12,32.0
Generator,2049,12,31,12,32.0
Generator,2050,12,31,12,32.0
Generator,2051,12,31,12,32.0
Generator,2052,12,31,12,32.0
Generator,2023,12,31,12,20.0
Generator,2024,12,31,12,20.0
Generator,2025,12,31,12,20.0
Generator,2026,12,31,12,20.0
Generator,2027,12,31,12,20.0
Generator,2028,12,31,12,20.0
Generator,2029,12,31,12,20.0
Generator,2030,12,31,12,20.0
Generator,2031,12,31,12,20.0
Generator,2032,12,31,12,20.0
Generator,2033,12,31,12,20.0
Generator,2034,12,31,12,20.0
Generator,2035,12,31,12,20.0
Generator,2036,12,31,12,20.0
Generator,2037,12,31,12,20.0
Generator,2038,12,31,12,20.0
Generator,2039,12,31,12,20.0
Generator,2040,12,31,12,20.0
Generator,2041,12,31,12,20.0
Generator,2042,12,31,12,20.0
Generator,2043,12,31,12,20.0
Generator,2044,12,31,12,20.0
Generator,2045,12,31,12,20.0
Generator,2046,12,31,12,20.0
Generator,2047,12,31,12,20.0
Generator,2048,12,31,12,20.0
Generator,2049,12,31,12,20.0
Generator,2050,12,31,12,20.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,12.5
Generator,2024,12,31,12,12.5
Generator,2025,12,31,12,12.5
Generator,2026,12,31,12,12.5
Generator,2027,12,31,12,12.5
Generator,2028,12,31,12,12.5
Generator,2029,12,31,12,12.5
Generator,2030,12,31,12,12.5
Generator,2031,12,31,12,12.5
Generator,2032,12,31,12,12.5
Generator,2033,12,31,12,12.5
Generator,2034,12,31,12,12.5
Generator,2035,12,31,12,12.5
Generator,2036,12,31,12,12.5
Generator,2037,12,31,12,12.5
Generator,2038,12,31,12,12.5
Generator,2039,12,31,12,12.5
Generator,2040,12,31,12,12.5
Generator,2041,12,31,12,12.5
Generator,2042,12,31,12,12.5
Generator,2043,12,31,12,12.5
Generator,2044,12,31,12,12.5
Generator,2045,12,31,12,12.5
Generator,2046,12,31,12,12.5
Generator,2047,12,31,12,12.5
Generator,2048,12,31,12,12.5
Generator,2049,12,31,12,12.5
Generator,2050,12,31,12,12.5
Generator,2051,12,31,12,12.5
Generator,2052,12,31,12,12.5
Generator,2023,12,31,12,69.0
Generator,2024,12,31,12,69.0
Generator,2025,12,31,12,69.0
Generator,2026,12,31,12,69.0
Generator,2027,12,31,12,69.0
Generator,2028,12,31,12,69.0
Generator,2029,12,31,12,69.0
Generator,2030,12,31,12,69.0
Generator,2031,12,31,12,69.0
Generator,2032,12,31,12,69.0
Generator,2033,12,31,12,69.0
Generator,2034,12,31,12,69.0
Generator,2035,12,31,12,69.0
Generator,2036,12,31,12,69.0
Generator,2037,12,31,12,69.0
Generator,2038,12,31,12,69.0
Generator,2039,12,31,12,69.0
Generator,2040,12,31,12,69.0
Generator,2041,12,31,12,69.0
Generator,2042,12,31,12,69.0
Generator,2043,12,31,12,69.0
Generator,2044,12,31,12,69.0
Generator,2045,12,31,12,69.0
Generator,2046,12,31,12,69.0
Generator,2047,12,31,12,69.0
Generator,2048,12,31,12,69.0
Generator,2049,12,31,12,69.0
Generator,2050,12,31,12,69.0
Generator,2051,12,31,12,69.0
Generator,2052,12,31,12,69.0
Generator,2023,12,31,12,1.2
Generator,2024,12,31,12,1.2
Generator,2025,12,31,12,1.2
Generator,2026,12,31,12,1.2
Generator,2027,12,31,12,1.2
Generator,2028,12,31,12,1.2
Generator,2029,12,31,12,1.2
Generator,2030,12,31,12,1.2
Generator,2031,12,31,12,1.2
Generator,2032,12,31,12,1.2
Generator,2033,12,31,12,1.2
Generator,2034,12,31,12,1.2
Generator,2035,12,31,12,1.2
Generator,2036,12,31,12,1.2
Generator,2037,12,31,12,1.2
Generator,2038,12,31,12,1.2
Generator,2039,12,31,12,1.2
Generator,2040,12,31,12,1.2
Generator,2041,12,31,12,1.2
Generator,2042,12,31,12,1.2
Generator,2043,12,31,12,1.2
Generator,2044,12,31,12,1.2
Generator,2045,12,31,12,1.2
Generator,2046,12,31,12,1.2
Generator,2047,12,31,12,1.2
Generator,2048,12,31,12,1.2
Generator,2049,12,31,12,1.2
Generator,2050,12,31,12,1.2
Generator,2051,12,31,12,1.2
Generator,2052,12,31,12,1.2
Generator,2023,12,31,12,300.0
Generator,2024,12,31,12,300.0
Generator,2025,12,31,12,300.0
Generator,2026,12,31,12,300.0
Generator,2027,12,31,12,300.0
Generator,2028,12,31,12,300.0
Generator,2029,12,31,12,300.0
Generator,2030,12,31,12,300.0
Generator,2031,12,31,12,300.0
Generator,2032,12,31,12,300.0
Generator,2033,12,31,12,300.0
Generator,2034,12,31,12,300.0
Generator,2035,12,31,12,300.0
Generator,2036,12,31,12,300.0
Generator,2037,12,31,12,300.0
Generator,2038,12,31,12,300.0
Generator,2039,12,31,12,300.0
Generator,2040,12,31,12,300.0
Generator,2041,12,31,12,300.0
Generator,2042,12,31,12,300.0
Generator,2043,12,31,12,300.0
Generator,2044,12,31,12,300.0
Generator,2045,12,31,12,300.0
Generator,2046,12,31,12,300.0
Generator,2047,12,31,12,300.0
Generator,2048,12,31,12,300.0
Generator,2049,12,31,12,300.0
Generator,2050,12,31,12,300.0
Generator,2051,12,31,12,300.0
Generator,2052,12,31,12,300.0
Generator,2023,12,31,12,1.2
Generator,2024,12,31,12,1.2
Generator,2025,12,31,12,1.2
Generator,2026,12,31,12,1.2
Generator,2027,12,31,12,1.2
Generator,2028,12,31,12,1.2
Generator,2029,12,31,12,1.2
Generator,2030,12,31,12,1.2
Generator,2031,12,31,12,1.2
Generator,2032,12,31,12,1.2
Generator,2033,12,31,12,1.2
Generator,2034,12,31,12,1.2
Generator,2035,12,31,12,1.2
Generator,2036,12,31,12,1.2
Generator,2037,12,31,12,1.2
Generator,2038,12,31,12,1.2
Generator,2039,12,31,12,1.2
Generator,2040,12,31,12,1.2
Generator,2041,12,31,12,1.2
Generator,2042,12,31,12,1.2
Generator,2043,12,31,12,1.2
Generator,2044,12,31,12,1.2
Generator,2045,12,31,12,1.2
Generator,2046,12,31,12,1.2
Generator,2047,12,31,12,1.2
Generator,2048,12,31,12,1.2
Generator,2049,12,31,12,1.2
Generator,2050,12,31,12,1.2
Generator,2051,12,31,12,1.2
Generator,2052,12,31,12,1.2
Generator,2023,12,31,12,66.0
Generator,2024,12,31,12,66.0
Generator,2025,12,31,12,66.0
Generator,2026,12,31,12,66.0
Generator,2027,12,31,12,66.0
Generator,2028,12,31,12,66.0
Generator,2029,12,31,12,66.0
Generator,2030,12,31,12,66.0
Generator,2031,12,31,12,66.0
Generator,2032,12,31,12,66.0
Generator,2033,12,31,12,66.0
Generator,2034,12,31,12,66.0
Generator,2035,12,31,12,66.0
Generator,2036,12,31,12,66.0
Generator,2037,12,31,12,66.0
Generator,2038,12,31,12,66.0
Generator,2039,12,31,12,66.0
Generator,2040,12,31,12,66.0
Generator,2041,12,31,12,66.0
Generator,2042,12,31,12,66.0
Generator,2043,12,31,12,66.0
Generator,2044,12,31,12,66.0
Generator,2045,12,31,12,66.0
Generator,2046,12,31,12,66.0
Generator,2047,12,31,12,66.0
Generator,2048,12,31,12,66.0
Generator,2049,12,31,12,66.0
Generator,2050,12,31,12,66.0
Generator,2051,12,31,12,66.0
Generator,2052,12,31,12,66.0
Generator,2023,12,31,12,13.0
Generator,2024,12,31,12,13.0
Generator,2025,12,31,12,13.0
Generator,2026,12,31,12,13.0
Generator,2027,12,31,12,13.0
Generator,2028,12,31,12,13.0
Generator,2029,12,31,12,13.0
Generator,2030,12,31,12,13.0
Generator,2031,12,31,12,13.0
Generator,2032,12,31,12,13.0
Generator,2033,12,31,12,13.0
Generator,2034,12,31,12,13.0
Generator,2035,12,31,12,13.0
Generator,2036,12,31,12,13.0
Generator,2037,12,31,12,13.0
Generator,2038,12,31,12,13.0
Generator,2039,12,31,12,13.0
Generator,2040,12,31,12,13.0
Generator,2041,12,31,12,13.0
Generator,2042,12,31,12,13.0
Generator,2043,12,31,12,13.0
Generator,2044,12,31,12,13.0
Generator,2045,12,31,12,13.0
Generator,2046,12,31,12,13.0
Generator,2047,12,31,12,13.0
Generator,2048,12,31,12,13.0
Generator,2049,12,31,12,13.0
Generator,2050,12,31,12,13.0
Generator,2051,12,31,12,13.0
Generator,2052,12,31,12,13.0
Generator,2023,12,31,12,29.2
Generator,2024,12,31,12,29.2
Generator,2025,12,31,12,29.2
Generator,2026,12,31,12,29.2
Generator,2027,12,31,12,29.2
Generator,2028,12,31,12,29.2
Generator,2029,12,31,12,29.2
Generator,2030,12,31,12,29.2
Generator,2031,12,31,12,29.2
Generator,2032,12,31,12,29.2
Generator,2033,12,31,12,29.2
Generator,2034,12,31,12,29.2
Generator,2035,12,31,12,29.2
Generator,2036,12,31,12,29.2
Generator,2037,12,31,12,29.2
Generator,2038,12,31,12,29.2
Generator,2039,12,31,12,29.2
Generator,2040,12,31,12,29.2
Generator,2041,12,31,12,29.2
Generator,2042,12,31,12,29.2
Generator,2043,12,31,12,29.2
Generator,2044,12,31,12,29.2
Generator,2045,12,31,12,29.2
Generator,2046,12,31,12,29.2
Generator,2047,12,31,12,29.2
Generator,2048,12,31,12,29.2
Generator,2049,12,31,12,29.2
Generator,2050,12,31,12,29.2
Generator,2051,12,31,12,29.2
Generator,2052,12,31,12,29.2
Generator,2023,12,31,12,21.1
Generator,2024,12,31,12,21.1
Generator,2025,12,31,12,21.1
Generator,2026,12,31,12,21.1
Generator,2027,12,31,12,21.1
Generator,2028,12,31,12,21.1
Generator,2029,12,31,12,21.1
Generator,2030,12,31,12,21.1
Generator,2031,12,31,12,21.1
Generator,2032,12,31,12,21.1
Generator,2033,12,31,12,21.1
Generator,2034,12,31,12,21.1
Generator,2035,12,31,12,21.1
Generator,2036,12,31,12,21.1
Generator,2037,12,31,12,21.1
Generator,2038,12,31,12,21.1
Generator,2039,12,31,12,21.1
Generator,2040,12,31,12,21.1
Generator,2041,12,31,12,21.1
Generator,2042,12,31,12,21.1
Generator,2043,12,31,12,21.1
Generator,2044,12,31,12,21.1
Generator,2045,12,31,12,21.1
Generator,2046,12,31,12,21.1
Generator,2047,12,31,12,21.1
Generator,2048,12,31,12,21.1
Generator,2049,12,31,12,21.1
Generator,2050,12,31,12,21.1
Generator,2051,12,31,12,21.1
Generator,2052,12,31,12,21.1
Generator,2023,12,31,12,44.0
Generator,2024,12,31,12,44.0
Generator,2025,12,31,12,44.0
Generator,2026,12,31,12,44.0
Generator,2027,12,31,12,44.0
Generator,2028,12,31,12,44.0
Generator,2029,12,31,12,44.0
Generator,2030,12,31,12,44.0
Generator,2031,12,31,12,44.0
Generator,2032,12,31,12,44.0
Generator,2033,12,31,12,44.0
Generator,2034,12,31,12,44.0
Generator,2035,12,31,12,44.0
Generator,2036,12,31,12,44.0
Generator,2037,12,31,12,44.0
Generator,2038,12,31,12,44.0
Generator,2039,12,31,12,44.0
Generator,2040,12,31,12,44.0
Generator,2041,12,31,12,44.0
Generator,2042,12,31,12,44.0
Generator,2043,12,31,12,44.0
Generator,2044,12,31,12,44.0
Generator,2045,12,31,12,44.0
Generator,2046,12,31,12,44.0
Generator,2047,12,31,12,44.0
Generator,2048,12,31,12,44.0
Generator,2049,12,31,12,44.0
Generator,2050,12,31,12,44.0
Generator,2051,12,31,12,44.0
Generator,2052,12,31,12,44.0
Generator,2023,12,31,12,29.0
Generator,2024,12,31,12,29.0
Generator,2025,12,31,12,29.0
Generator,2026,12,31,12,29.0
Generator,2027,12,31,12,29.0
Generator,2028,12,31,12,29.0
Generator,2029,12,31,12,29.0
Generator,2030,12,31,12,29.0
Generator,2031,12,31,12,29.0
Generator,2032,12,31,12,29.0
Generator,2033,12,31,12,29.0
Generator,2034,12,31,12,29.0
Generator,2035,12,31,12,29.0
Generator,2036,12,31,12,29.0
Generator,2037,12,31,12,29.0
Generator,2038,12,31,12,29.0
Generator,2039,12,31,12,29.0
Generator,2040,12,31,12,29.0
Generator,2041,12,31,12,29.0
Generator,2042,12,31,12,29.0
Generator,2043,12,31,12,29.0
Generator,2044,12,31,12,29.0
Generator,2045,12,31,12,29.0
Generator,2046,12,31,12,29.0
Generator,2047,12,31,12,29.0
Generator,2048,12,31,12,29.0
Generator,2049,12,31,12,29.0
Generator,2050,12,31,12,29.0
Generator,2051,12,31,12,29.0
Generator,2052,12,31,12,29.0
Generator,2023,12,31,12,115.0
Generator,2024,12,31,12,115.0
Generator,2025,12,31,12,115.0
Generator,2026,12,31,12,115.0
Generator,2027,12,31,12,115.0
Generator,2028,12,31,12,115.0
Generator,2029,12,31,12,115.0
Generator,2030,12,31,12,115.0
Generator,2031,12,31,12,115.0
Generator,2032,12,31,12,115.0
Generator,2033,12,31,12,115.0
Generator,2034,12,31,12,115.0
Generator,2035,12,31,12,115.0
Generator,2036,12,31,12,115.0
Generator,2037,12,31,12,115.0
Generator,2038,12,31,12,115.0
Generator,2039,12,31,12,115.0
Generator,2040,12,31,12,115.0
Generator,2041,12,31,12,115.0
Generator,2042,12,31,12,115.0
Generator,2043,12,31,12,115.0
Generator,2044,12,31,12,115.0
Generator,2045,12,31,12,115.0
Generator,2046,12,31,12,115.0
Generator,2047,12,31,12,115.0
Generator,2048,12,31,12,115.0
Generator,2049,12,31,12,115.0
Generator,2050,12,31,12,115.0
Generator,2051,12,31,12,115.0
Generator,2052,12,31,12,115.0
Generator,2023,12,31,12,30.0
Generator,2024,12,31,12,30.0
Generator,2025,12,31,12,30.0
Generator,2026,12,31,12,30.0
Generator,2027,12,31,12,30.0
Generator,2028,12,31,12,30.0
Generator,2029,12,31,12,30.0
Generator,2030,12,31,12,30.0
Generator,2031,12,31,12,30.0
Generator,2032,12,31,12,30.0
Generator,2033,12,31,12,30.0
Generator,2034,12,31,12,30.0
Generator,2035,12,31,12,30.0
Generator,2036,12,31,12,30.0
Generator,2037,12,31,12,30.0
Generator,2038,12,31,12,30.0
Generator,2039,12,31,12,30.0
Generator,2040,12,31,12,30.0
Generator,2041,12,31,12,30.0
Generator,2042,12,31,12,30.0
Generator,2043,12,31,12,30.0
Generator,2044,12,31,12,30.0
Generator,2045,12,31,12,30.0
Generator,2046,12,31,12,30.0
Generator,2047,12,31,12,30.0
Generator,2048,12,31,12,30.0
Generator,2049,12,31,12,30.0
Generator,2050,12,31,12,30.0
Generator,2051,12,31,12,30.0
Generator,2052,12,31,12,30.0
Generator,2023,12,31,12,30.0
Generator,2024,12,31,12,30.0
Generator,2025,12,31,12,30.0
Generator,2026,12,31,12,30.0
Generator,2027,12,31,12,30.0
Generator,2028,12,31,12,30.0
Generator,2029,12,31,12,30.0
Generator,2030,12,31,12,30.0
Generator,2031,12,31,12,30.0
Generator,2032,12,31,12,30.0
Generator,2033,12,31,12,30.0
Generator,2034,12,31,12,30.0
Generator,2035,12,31,12,30.0
Generator,2036,12,31,12,30.0
Generator,2037,12,31,12,30.0
Generator,2038,12,31,12,30.0
Generator,2039,12,31,12,30.0
Generator,2040,12,31,12,30.0
Generator,2041,12,31,12,30.0
Generator,2042,12,31,12,30.0
Generator,2043,12,31,12,30.0
Generator,2044,12,31,12,30.0
Generator,2045,12,31,12,30.0
Generator,2046,12,31,12,30.0
Generator,2047,12,31,12,30.0
Generator,2048,12,31,12,30.0
Generator,2049,12,31,12,30.0
Generator,2050,12,31,12,30.0
Generator,2051,12,31,12,30.0
Generator,2052,12,31,12,30.0
Generator,2023,12,31,12,21.4
Generator,2024,12,31,12,21.4
Generator,2025,12,31,12,21.4
Generator,2026,12,31,12,21.4
Generator,2027,12,31,12,21.4
Generator,2028,12,31,12,21.4
Generator,2029,12,31,12,21.4
Generator,2030,12,31,12,21.4
Generator,2031,12,31,12,21.4
Generator,2032,12,31,12,21.4
Generator,2033,12,31,12,21.4
Generator,2034,12,31,12,21.4
Generator,2035,12,31,12,21.4
Generator,2036,12,31,12,21.4
Generator,2037,12,31,12,21.4
Generator,2038,12,31,12,21.4
Generator,2039,12,31,12,21.4
Generator,2040,12,31,12,21.4
Generator,2041,12,31,12,21.4
Generator,2042,12,31,12,21.4
Generator,2043,12,31,12,21.4
Generator,2044,12,31,12,21.4
Generator,2045,12,31,12,21.4
Generator,2046,12,31,12,21.4
Generator,2047,12,31,12,21.4
Generator,2048,12,31,12,21.4
Generator,2049,12,31,12,21.4
Generator,2050,12,31,12,21.4
Generator,2051,12,31,12,21.4
Generator,2052,12,31,12,21.4
Generator,2023,12,31,12,21.4
Generator,2024,12,31,12,21.4
Generator,2025,12,31,12,21.4
Generator,2026,12,31,12,21.4
Generator,2027,12,31,12,21.4
Generator,2028,12,31,12,21.4
Generator,2029,12,31,12,21.4
Generator,2030,12,31,12,21.4
Generator,2031,12,31,12,21.4
Generator,2032,12,31,12,21.4
Generator,2033,12,31,12,21.4
Generator,2034,12,31,12,21.4
Generator,2035,12,31,12,21.4
Generator,2036,12,31,12,21.4
Generator,2037,12,31,12,21.4
Generator,2038,12,31,12,21.4
Generator,2039,12,31,12,21.4
Generator,2040,12,31,12,21.4
Generator,2041,12,31,12,21.4
Generator,2042,12,31,12,21.4
Generator,2043,12,31,12,21.4
Generator,2044,12,31,12,21.4
Generator,2045,12,31,12,21.4
Generator,2046,12,31,12,21.4
Generator,2047,12,31,12,21.4
Generator,2048,12,31,12,21.4
Generator,2049,12,31,12,21.4
Generator,2050,12,31,12,21.4
Generator,2051,12,31,12,21.4
Generator,2052,12,31,12,21.4
Generator,2023,12,31,12,200.0
Generator,2024,12,31,12,200.0
Generator,2025,12,31,12,200.0
Generator,2026,12,31,12,200.0
Generator,2027,12,31,12,200.0
Generator,2028,12,31,12,200.0
Generator,2029,12,31,12,200.0
Generator,2030,12,31,12,200.0
Generator,2031,12,31,12,200.0
Generator,2032,12,31,12,200.0
Generator,2033,12,31,12,200.0
Generator,2034,12,31,12,200.0
Generator,2035,12,31,12,200.0
Generator,2036,12,31,12,200.0
Generator,2037,12,31,12,200.0
Generator,2038,12,31,12,200.0
Generator,2039,12,31,12,200.0
Generator,2040,12,31,12,200.0
Generator,2041,12,31,12,200.0
Generator,2042,12,31,12,200.0
Generator,2043,12,31,12,200.0
Generator,2044,12,31,12,200.0
Generator,2045,12,31,12,200.0
Generator,2046,12,31,12,200.0
Generator,2047,12,31,12,200.0
Generator,2048,12,31,12,200.0
Generator,2049,12,31,12,200.0
Generator,2050,12,31,12,200.0
Generator,2051,12,31,12,200.0
Generator,2052,12,31,12,200.0
Generator,2023,12,31,12,81.6
Generator,2024,12,31,12,81.6
Generator,2025,12,31,12,81.6
Generator,2026,12,31,12,81.6
Generator,2027,12,31,12,81.6
Generator,2028,12,31,12,81.6
Generator,2029,12,31,12,81.6
Generator,2030,12,31,12,81.6
Generator,2031,12,31,12,81.6
Generator,2032,12,31,12,81.6
Generator,2033,12,31,12,81.6
Generator,2034,12,31,12,81.6
Generator,2035,12,31,12,81.6
Generator,2036,12,31,12,81.6
Generator,2037,12,31,12,81.6
Generator,2038,12,31,12,81.6
Generator,2039,12,31,12,81.6
Generator,2040,12,31,12,81.6
Generator,2041,12,31,12,81.6
Generator,2042,12,31,12,81.6
Generator,2043,12,31,12,81.6
Generator,2044,12,31,12,81.6
Generator,2045,12,31,12,81.6
Generator,2046,12,31,12,81.6
Generator,2047,12,31,12,81.6
Generator,2048,12,31,12,81.6
Generator,2049,12,31,12,81.6
Generator,2050,12,31,12,81.6
Generator,2051,12,31,12,81.6
Generator,2052,12,31,12,81.6
Generator,2023,12,31,12,149.4
Generator,2024,12,31,12,149.4
Generator,2025,12,31,12,149.4
Generator,2026,12,31,12,149.4
Generator,2027,12,31,12,149.4
Generator,2028,12,31,12,149.4
Generator,2029,12,31,12,149.4
Generator,2030,12,31,12,149.4
Generator,2031,12,31,12,149.4
Generator,2032,12,31,12,149.4
Generator,2033,12,31,12,149.4
Generator,2034,12,31,12,149.4
Generator,2035,12,31,12,149.4
Generator,2036,12,31,12,149.4
Generator,2037,12,31,12,149.4
Generator,2038,12,31,12,149.4
Generator,2039,12,31,12,149.4
Generator,2040,12,31,12,149.4
Generator,2041,12,31,12,149.4
Generator,2042,12,31,12,149.4
Generator,2043,12,31,12,149.4
Generator,2044,12,31,12,149.4
Generator,2045,12,31,12,149.4
Generator,2046,12,31,12,149.4
Generator,2047,12,31,12,149.4
Generator,2048,12,31,12,149.4
Generator,2049,12,31,12,149.4
Generator,2050,12,31,12,149.4
Generator,2051,12,31,12,149.4
Generator,2052,12,31,12,149.4
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,77.0
Generator,2051,12,31,12,77.0
Generator,2052,12,31,12,77.0
Generator,2023,12,31,12,9.0
Generator,2024,12,31,12,9.0
Generator,2025,12,31,12,9.0
Generator,2026,12,31,12,9.0
Generator,2027,12,31,12,9.0
Generator,2028,12,31,12,9.0
Generator,2029,12,31,12,9.0
Generator,2030,12,31,12,9.0
Generator,2031,12,31,12,9.0
Generator,2032,12,31,12,9.0
Generator,2033,12,31,12,9.0
Generator,2034,12,31,12,9.0
Generator,2035,12,31,12,9.0
Generator,2036,12,31,12,9.0
Generator,2037,12,31,12,9.0
Generator,2038,12,31,12,9.0
Generator,2039,12,31,12,9.0
Generator,2040,12,31,12,9.0
Generator,2041,12,31,12,9.0
Generator,2042,12,31,12,9.0
Generator,2043,12,31,12,9.0
Generator,2044,12,31,12,9.0
Generator,2045,12,31,12,9.0
Generator,2046,12,31,12,9.0
Generator,2047,12,31,12,9.0
Generator,2048,12,31,12,9.0
Generator,2049,12,31,12,9.0
Generator,2050,12,31,12,9.0
Generator,2051,12,31,12,9.0
Generator,2052,12,31,12,9.0
Generator,2023,12,31,12,54.0
Generator,2024,12,31,12,54.0
Generator,2025,12,31,12,54.0
Generator,2026,12,31,12,54.0
Generator,2027,12,31,12,54.0
Generator,2028,12,31,12,54.0
Generator,2029,12,31,12,54.0
Generator,2030,12,31,12,54.0
Generator,2031,12,31,12,54.0
Generator,2032,12,31,12,54.0
Generator,2033,12,31,12,54.0
Generator,2034,12,31,12,54.0
Generator,2035,12,31,12,54.0
Generator,2036,12,31,12,54.0
Generator,2037,12,31,12,54.0
Generator,2038,12,31,12,54.0
Generator,2039,12,31,12,54.0
Generator,2040,12,31,12,54.0
Generator,2041,12,31,12,54.0
Generator,2042,12,31,12,54.0
Generator,2043,12,31,12,54.0
Generator,2044,12,31,12,54.0
Generator,2045,12,31,12,54.0
Generator,2046,12,31,12,54.0
Generator,2047,12,31,12,54.0
Generator,2048,12,31,12,54.0
Generator,2049,12,31,12,54.0
Generator,2050,12,31,12,54.0
Generator,2051,12,31,12,54.0
Generator,2052,12,31,12,54.0
Generator,2023,12,31,12,30.0
Generator,2024,12,31,12,30.0
Generator,2025,12,31,12,30.0
Generator,2026,12,31,12,30.0
Generator,2027,12,31,12,30.0
Generator,2028,12,31,12,30.0
Generator,2029,12,31,12,30.0
Generator,2030,12,31,12,30.0
Generator,2031,12,31,12,30.0
Generator,2032,12,31,12,30.0
Generator,2033,12,31,12,30.0
Generator,2034,12,31,12,30.0
Generator,2035,12,31,12,30.0
Generator,2036,12,31,12,30.0
Generator,2037,12,31,12,30.0
Generator,2038,12,31,12,30.0
Generator,2039,12,31,12,30.0
Generator,2040,12,31,12,30.0
Generator,2041,12,31,12,30.0
Generator,2042,12,31,12,30.0
Generator,2043,12,31,12,30.0
Generator,2044,12,31,12,30.0
Generator,2045,12,31,12,30.0
Generator,2046,12,31,12,30.0
Generator,2047,12,31,12,30.0
Generator,2048,12,31,12,30.0
Generator,2049,12,31,12,30.0
Generator,2050,12,31,12,30.0
Generator,2051,12,31,12,30.0
Generator,2052,12,31,12,30.0
Generator,2023,12,31,12,75.84
Generator,2024,12,31,12,75.84
Generator,2025,12,31,12,75.84
Generator,2026,12,31,12,75.84
Generator,2027,12,31,12,75.84
Generator,2028,12,31,12,75.84
Generator,2029,12,31,12,75.84
Generator,2030,12,31,12,75.84
Generator,2031,12,31,12,75.84
Generator,2032,12,31,12,75.84
Generator,2033,12,31,12,75.84
Generator,2034,12,31,12,75.84
Generator,2035,12,31,12,75.84
Generator,2036,12,31,12,75.84
Generator,2037,12,31,12,75.84
Generator,2038,12,31,12,75.84
Generator,2039,12,31,12,75.84
Generator,2040,12,31,12,75.84
Generator,2041,12,31,12,75.84
Generator,2042,12,31,12,75.84
Generator,2043,12,31,12,75.84
Generator,2044,12,31,12,75.84
Generator,2045,12,31,12,75.84
Generator,2046,12,31,12,75.84
Generator,2047,12,31,12,75.84
Generator,2048,12,31,12,75.84
Generator,2049,12,31,12,75.84
Generator,2050,12,31,12,75.84
Generator,2051,12,31,12,75.84
Generator,2052,12,31,12,75.84
Generator,2023,12,31,12,47.0
Generator,2024,12,31,12,47.0
Generator,2025,12,31,12,47.0
Generator,2026,12,31,12,47.0
Generator,2027,12,31,12,47.0
Generator,2028,12,31,12,47.0
Generator,2029,12,31,12,47.0
Generator,2030,12,31,12,47.0
Generator,2031,12,31,12,47.0
Generator,2032,12,31,12,47.0
Generator,2033,12,31,12,47.0
Generator,2034,12,31,12,47.0
Generator,2035,12,31,12,47.0
Generator,2036,12,31,12,47.0
Generator,2037,12,31,12,47.0
Generator,2038,12,31,12,47.0
Generator,2039,12,31,12,47.0
Generator,2040,12,31,12,47.0
Generator,2041,12,31,12,47.0
Generator,2042,12,31,12,47.0
Generator,2043,12,31,12,47.0
Generator,2044,12,31,12,47.0
Generator,2045,12,31,12,47.0
Generator,2046,12,31,12,47.0
